timestamp,elapsed_ms,pid,entity_id,score,previous_class,current_class,lambda,window_size,hot_threshold,moderate_threshold,hysteresis,status
2026-08-17T11:41:57,4,111483,workload,-1.000000000,NONE,UNAVAILABLE,0.100000000,10,100.000000000,20.000000000,5.000000000,UNAVAILABLE_ACCESS_SIGNAL
2026-08-17T11:41:57,106,111483,workload,-1.000000000,NONE,UNAVAILABLE,0.100000000,10,100.000000000,20.000000000,5.000000000,UNAVAILABLE_ACCESS_SIGNAL
2026-08-17T11:41:57,208,111483,workload,-1.000000000,NONE,UNAVAILABLE,0.100000000,10,100.000000000,20.000000000,5.000000000,UNAVAILABLE_ACCESS_SIGNAL
2026-08-17T11:41:57,311,111483,workload,-1.000000000,NONE,UNAVAILABLE,0.100000000,10,100.000000000,20.000000000,5.000000000,UNAVAILABLE_ACCESS_SIGNAL
