timestamp,run_id,workload,mode,run_type,run_index,threads,memory_mb,iterations,seed,benchmark_pid,app_id,benchmark_elapsed_ms,benchmark_throughput_ops_sec,benchmark_cpu_percent,benchmark_rss_kb,runtime_cpu_percent,runtime_rss_kb,runtime_vms_kb,runtime_cycle_count,runtime_cycle_total_us,discovery_us,scheduler_or_runtime_scan_us,queue_wait_us,queue_depth_mean,queue_depth_max,jobs_submitted,jobs_executed,jobs_deferred,queue_saturation_events,worker_execution_us,phase3_us,pipeline_serial_wait_us,phase4_us,phase5_us,phase6_us,coordinator_overhead_us,completion_latency_us,pipeline_statuses,status,notes
2026-08-20T14:43:33Z,sequential-measured-3-integrated,sequential,INTEGRATED,MEASURED,3,2,8,1000000,12345,224248,APP_224248_46136963,112.368,17798673.582,177.540,10056.000,55.385,4448.000,154620.000,1,87465.905,36535.172,80.285,747.217,0.000,0.000,1,1,0,0,2244.120,2238.805,253.954,5312.908,4085.154,4062.645,796.753,3055.855,INSUFFICIENT:1,MEASURED,
2026-08-20T14:43:34Z,sequential-measured-4-baseline,sequential,BASELINE,MEASURED,4,2,8,1000000,12345,224257,NA,113.866,17564553.464,168.832,10180.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,
2026-08-20T14:43:34Z,sequential-measured-4-integrated,sequential,INTEGRATED,MEASURED,4,2,8,1000000,12345,224260,APP_224260_46136990,111.956,17864157.571,177.228,10180.000,60.918,4712.000,154620.000,1,110693.132,56916.833,1594.984,72.154,0.000,0.000,1,1,0,0,2215.598,2212.115,245.080,3723.279,4926.230,3565.207,928.859,2419.965,INSUFFICIENT:1,MEASURED,
2026-08-20T14:43:34Z,sequential-measured-5-baseline,sequential,BASELINE,MEASURED,5,2,8,1000000,12345,224269,NA,109.058,18338837.642,168.425,10056.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,
2026-08-20T14:43:34Z,sequential-measured-5-integrated,sequential,INTEGRATED,MEASURED,5,2,8,1000000,12345,224272,APP_224272_46137018,115.533,17311007.466,176.454,10052.000,54.116,4488.000,154620.000,1,91010.881,40106.762,103.340,454.008,0.000,0.000,1,1,0,0,2485.772,2480.220,256.293,3846.282,3955.328,3251.204,809.910,3013.489,INSUFFICIENT:1,MEASURED,
2026-08-20T14:43:34Z,random-warmup-1-baseline,random,BASELINE,WARMUP,1,2,8,1000000,12345,224281,NA,211.913,9437840.058,185.442,10056.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,
2026-08-20T14:43:34Z,random-warmup-1-integrated,random,INTEGRATED,WARMUP,1,2,8,1000000,12345,224284,APP_224284_46137055,245.005,8163108.174,183.861,10184.000,57.905,4620.000,154592.000,1,119664.521,60681.965,77.939,78.464,0.000,0.000,1,1,0,0,1844.923,1841.234,297.250,8631.995,6264.877,6671.818,982.829,1972.151,INSUFFICIENT:1,WARMUP,
2026-08-20T14:43:35Z,random-warmup-2-baseline,random,BASELINE,WARMUP,2,2,8,1000000,12345,224293,NA,252.938,7907072.229,170.385,10056.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,
2026-08-20T14:43:35Z,random-warmup-2-integrated,random,INTEGRATED,WARMUP,2,2,8,1000000,12345,224296,APP_224296_46137110,207.566,9635478.572,182.547,10056.000,49.621,4496.000,154620.000,1,99069.693,42774.616,109.070,594.036,0.000,0.000,1,1,0,0,2640.687,2635.018,243.661,4056.090,4416.689,3788.989,858.274,3307.071,INSUFFICIENT:1,WARMUP,
2026-08-20T14:43:35Z,random-warmup-3-baseline,random,BASELINE,WARMUP,3,2,8,1000000,12345,224305,NA,201.158,9942410.673,177.648,10184.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,
2026-08-20T14:43:35Z,random-warmup-3-integrated,random,INTEGRATED,WARMUP,3,2,8,1000000,12345,224308,APP_224308_46137157,234.239,8538279.142,173.494,10184.000,58.084,4368.000,154620.000,1,100952.719,50606.219,74.373,77.809,0.000,0.000,1,1,0,0,1814.087,1810.612,306.992,4280.188,5335.945,3893.640,791.505,1934.068,INSUFFICIENT:1,WARMUP,
2026-08-20T14:43:36Z,random-warmup-4-baseline,random,BASELINE,WARMUP,4,2,8,1000000,12345,224317,NA,219.223,9123121.631,176.977,10056.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,
2026-08-20T14:43:36Z,random-warmup-4-integrated,random,INTEGRATED,WARMUP,4,2,8,1000000,12345,224320,APP_224320_46137207,218.153,9167872.841,179.524,10056.000,60.248,4496.000,154620.000,1,112185.603,57020.995,97.487,64.205,0.000,0.000,1,1,0,0,2267.164,2260.956,233.576,4050.808,4443.084,4150.124,887.181,2505.096,INSUFFICIENT:1,WARMUP,
2026-08-20T14:43:36Z,random-warmup-5-baseline,random,BASELINE,WARMUP,5,2,8,1000000,12345,224329,NA,218.317,9161000.572,173.709,10056.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,
