timestamp,app_id,pid,entity_id,classification,classification_score,f_access,f_threshold,f_gain_memory,f_cost_memory,f_cpu_memory,f_sharing_memory,f_gain_thread,f_cost_thread,f_cpu_thread,f_sharing_thread,memory_score_raw,thread_score_raw,memory_bias,thread_bias,memory_score_final,thread_score_final,epsilon,decision,weight_version,bias_version,status
2026-08-20T19:34:25,REAL_CHANGING,276237,workload,UNAVAILABLE,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0.050000000,INSUFFICIENT_DECISION_SIGNAL,1,1,f_access;f_threshold;f_gain_memory;f_cost_memory;f_cpu_memory;f_sharing_memory;f_gain_thread;f_cost_thread;f_cpu_thread;f_sharing_thread
2026-08-20T19:34:25,REAL_CHANGING,276237,workload,UNAVAILABLE,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0.050000000,INSUFFICIENT_DECISION_SIGNAL,1,1,f_access;f_threshold;f_gain_memory;f_cost_memory;f_cpu_memory;f_sharing_memory;f_gain_thread;f_cost_thread;f_cpu_thread;f_sharing_thread
2026-08-20T19:34:25,REAL_CHANGING,276237,workload,UNAVAILABLE,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0.050000000,INSUFFICIENT_DECISION_SIGNAL,1,1,f_access;f_threshold;f_gain_memory;f_cost_memory;f_cpu_memory;f_sharing_memory;f_gain_thread;f_cost_thread;f_cpu_thread;f_sharing_thread
2026-08-20T19:34:25,REAL_CHANGING,276237,workload,UNAVAILABLE,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0.050000000,INSUFFICIENT_DECISION_SIGNAL,1,1,f_access;f_threshold;f_gain_memory;f_cost_memory;f_cpu_memory;f_sharing_memory;f_gain_thread;f_cost_thread;f_cpu_thread;f_sharing_thread
