timestamp,elapsed_ms,pid,system_cpu_utilization_percent,process_cpu_utilization_percent,rss_kb,vms_kb,rss_delta_kb,minor_page_faults,major_page_faults,interval_minor_faults,interval_major_faults,cache_references,cache_misses,thread_count,numa_nodes,process_numa_pages,benchmark_pattern,benchmark_threads,benchmark_memory_mb,benchmark_iterations,benchmark_duration_sec
2026-08-20T19:34:24,1,276228,-1.000,-1.000,16,488,-1,13,0,-1,-1,-1,-1,1,-1,N0=66,mixed,2,4,NA,0.2
2026-08-20T19:34:24,53,276228,53.846,164.103,6024,23312,6008,1108,0,1095,0,-1,-1,3,-1,N0=1504,mixed,2,4,NA,0.2
2026-08-20T19:34:24,104,276228,77.500,200.000,6024,23312,0,1108,0,0,0,-1,-1,3,-1,N0=1504,mixed,2,4,NA,0.2
2026-08-20T19:34:24,155,276228,48.718,205.128,6024,23312,0,1108,0,0,0,-1,-1,3,-1,N0=1504,mixed,2,4,NA,0.2
2026-08-20T19:34:24,207,276228,58.537,195.122,6024,23312,0,1108,0,0,0,-1,-1,3,-1,N0=1504,mixed,2,4,NA,0.2
