run_id,variant,run_type,run_index,application_count,worker_count,app_id,pid,start_time_ticks,generation,phase,serial_wait_us,artifact_prepare_us,phase3_artifact_scan_us,parent_prepare_us,fork_wait_wall_us,child_profiled_total_us,startup_uninstrumented_residual_us,direct_api_us,file_io_us,result_parse_us,total_phase_us,pipeline_total_us,pipeline_service_rate_apps_sec,aggregate_throughput,benchmark_elapsed_ms,runtime_cpu_percent,runtime_rss_kb,runtime_vms_kb,completion_latency_us,status,notes
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254676_47211692,254676,47211692,1,phase4,45561.242,183.593,42.020,54.559,6108.118,334.672,5773.446,,429.829,NA,6217.701,321440.254,46.665,16180748.239,4336.912,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254676_47211692,254676,47211692,1,phase5,45561.242,183.593,42.020,43.843,5123.219,1347.751,3775.468,,NA,NA,5214.210,321440.254,46.665,16180748.239,4336.912,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254676_47211692,254676,47211692,1,phase6,45561.242,183.593,42.020,39.044,5922.507,714.018,5208.489,,171.337,68.413,6013.481,321440.254,46.665,16180748.239,4336.912,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254676_47211692,254676,47211692,2,phase4,51436.266,117.060,36.695,50.185,5507.379,426.620,5080.759,,498.256,NA,5614.857,321440.254,46.665,16180748.239,4336.912,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254676_47211692,254676,47211692,2,phase5,51436.266,117.060,36.695,49.251,6691.348,1775.959,4915.389,,NA,NA,6799.641,321440.254,46.665,16180748.239,4336.912,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254676_47211692,254676,47211692,2,phase6,51436.266,117.060,36.695,50.640,7646.636,2460.743,5185.893,,206.032,86.614,7755.248,321440.254,46.665,16180748.239,4336.912,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254676_47211692,254676,47211692,3,phase4,50431.733,124.493,57.360,52.798,5539.213,547.034,4992.179,,640.394,NA,5650.082,321440.254,46.665,16180748.239,4336.912,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254676_47211692,254676,47211692,3,phase5,50431.733,124.493,57.360,52.075,6652.786,1810.987,4841.799,,NA,NA,6760.890,321440.254,46.665,16180748.239,4336.912,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254676_47211692,254676,47211692,3,phase6,50431.733,124.493,57.360,54.680,6062.121,836.613,5225.508,,258.631,85.585,6168.267,321440.254,46.665,16180748.239,4336.912,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254676_47211692,254676,47211692,4,phase4,20311.532,138.706,46.937,71.205,5689.506,764.747,4924.759,,1048.246,NA,5830.843,321440.254,46.665,16180748.239,4336.912,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254676_47211692,254676,47211692,4,phase5,20311.532,138.706,46.937,57.208,6913.662,1732.729,5180.933,,NA,NA,7037.709,321440.254,46.665,16180748.239,4336.912,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254676_47211692,254676,47211692,4,phase6,20311.532,138.706,46.937,57.429,4778.297,710.213,4068.084,,243.133,90.763,4896.643,321440.254,46.665,16180748.239,4336.912,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254677_47211693,254677,47211693,1,phase4,64333.475,195.114,39.303,57.613,4145.565,261.883,3883.682,,310.833,NA,4256.211,321440.254,46.665,16180748.239,4316.062,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254677_47211693,254677,47211693,1,phase5,64333.475,195.114,39.303,35.835,5328.263,1281.291,4046.972,,NA,NA,5413.280,321440.254,46.665,16180748.239,4316.062,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254677_47211693,254677,47211693,1,phase6,64333.475,195.114,39.303,38.626,4499.018,661.076,3837.942,,171.667,118.002,4583.461,321440.254,46.665,16180748.239,4316.062,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254677_47211693,254677,47211693,2,phase4,72768.426,119.921,33.562,53.739,5914.050,466.445,5447.605,,563.781,NA,6026.376,321440.254,46.665,16180748.239,4316.062,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254677_47211693,254677,47211693,2,phase5,72768.426,119.921,33.562,57.038,6853.766,1776.112,5077.654,,NA,NA,6970.807,321440.254,46.665,16180748.239,4316.062,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254677_47211693,254677,47211693,2,phase6,72768.426,119.921,33.562,50.971,6218.584,823.376,5395.208,,208.454,83.312,6325.617,321440.254,46.665,16180748.239,4316.062,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254677_47211693,254677,47211693,3,phase4,70353.862,191.064,34.419,53.059,5634.777,507.589,5127.188,,622.377,NA,5771.033,321440.254,46.665,16180748.239,4316.062,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254677_47211693,254677,47211693,3,phase5,70353.862,191.064,34.419,49.147,7200.747,1932.872,5267.875,,NA,NA,7306.118,321440.254,46.665,16180748.239,4316.062,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254677_47211693,254677,47211693,3,phase6,70353.862,191.064,34.419,53.202,6801.393,824.173,5977.220,,245.972,86.755,6913.336,321440.254,46.665,16180748.239,4316.062,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254677_47211693,254677,47211693,4,phase4,39863.728,201.926,43.710,59.992,4902.487,488.996,4413.491,,914.312,NA,5025.104,321440.254,46.665,16180748.239,4316.062,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254677_47211693,254677,47211693,4,phase5,39863.728,201.926,43.710,56.518,5096.398,1367.168,3729.230,,NA,NA,5211.413,321440.254,46.665,16180748.239,4316.062,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a4-measured-8,SUBPROCESS_SERIAL_BASELINE,MEASURED,8,4,2,APP_254677_47211693,254677,47211693,4,phase6,39863.728,201.926,43.710,56.465,4364.998,618.853,3746.145,,243.646,69.823,4465.283,321440.254,46.665,16180748.239,4316.062,29.964,5884.000,155616.000,NA,OK,Error: target PID 254674 is unavailable for one sample.
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254730_47212290,254730,47212290,1,phase4,301.531,210.925,77.141,63.576,14294.690,383.530,13911.160,,437.610,NA,14441.862,1701170.795,21.750,19823968.214,7111.351,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254730_47212290,254730,47212290,1,phase5,301.531,210.925,77.141,57.748,19603.671,4973.895,14629.776,,NA,NA,19737.669,1701170.795,21.750,19823968.214,7111.351,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254730_47212290,254730,47212290,1,phase6,301.531,210.925,77.141,60.959,17567.909,4047.955,13519.954,,265.088,107.870,17701.559,1701170.795,21.750,19823968.214,7111.351,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254730_47212290,254730,47212290,2,phase4,228.612,149.545,83.405,51.205,12318.828,4291.348,8027.480,,482.131,NA,12420.404,1701170.795,21.750,19823968.214,7111.351,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254730_47212290,254730,47212290,2,phase5,228.612,149.545,83.405,47.678,14637.732,1543.189,13094.543,,NA,NA,14753.553,1701170.795,21.750,19823968.214,7111.351,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254730_47212290,254730,47212290,2,phase6,228.612,149.545,83.405,52.797,15582.992,724.675,14858.317,,262.209,103.425,15707.831,1701170.795,21.750,19823968.214,7111.351,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254730_47212290,254730,47212290,3,phase4,212.895,140.979,68.981,56.406,14932.082,514.690,14417.392,,673.483,NA,15056.643,1701170.795,21.750,19823968.214,7111.351,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254730_47212290,254730,47212290,3,phase5,212.895,140.979,68.981,49.102,16645.998,5882.842,10763.156,,NA,NA,16755.229,1701170.795,21.750,19823968.214,7111.351,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254730_47212290,254730,47212290,3,phase6,212.895,140.979,68.981,51.348,13630.900,860.759,12770.141,,231.590,107.542,13824.031,1701170.795,21.750,19823968.214,7111.351,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254730_47212290,254730,47212290,4,phase4,221.133,140.889,73.025,86.555,15069.337,710.395,14358.942,,743.911,NA,15212.650,1701170.795,21.750,19823968.214,7111.351,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254730_47212290,254730,47212290,4,phase5,221.133,140.889,73.025,355.320,20167.693,5213.055,14954.638,,NA,NA,20606.439,1701170.795,21.750,19823968.214,7111.351,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254730_47212290,254730,47212290,4,phase6,221.133,140.889,73.025,56.644,13624.884,1014.717,12610.167,,340.513,107.034,13747.601,1701170.795,21.750,19823968.214,7111.351,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254730_47212290,254730,47212290,5,phase4,210.158,127.510,74.380,50.937,8969.582,643.385,8326.197,,764.952,NA,9091.270,1701170.795,21.750,19823968.214,7111.351,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254730_47212290,254730,47212290,5,phase5,210.158,127.510,74.380,43.292,6741.503,1157.321,5584.182,,NA,NA,6842.883,1701170.795,21.750,19823968.214,7111.351,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254730_47212290,254730,47212290,5,phase6,210.158,127.510,74.380,50.536,6641.657,701.890,5939.767,,208.439,76.794,6740.845,1701170.795,21.750,19823968.214,7111.351,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254731_47212290,254731,47212290,1,phase4,53460.815,194.860,34.729,118.186,14880.826,379.793,14501.033,,458.108,NA,17388.984,1701170.795,21.750,19823968.214,6479.401,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254731_47212290,254731,47212290,1,phase5,53460.815,194.860,34.729,60.496,19419.927,6084.519,13335.408,,NA,NA,19554.357,1701170.795,21.750,19823968.214,6479.401,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254731_47212290,254731,47212290,1,phase6,53460.815,194.860,34.729,62.349,15589.010,892.319,14696.691,,247.635,99.042,15718.913,1701170.795,21.750,19823968.214,6479.401,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254731_47212290,254731,47212290,2,phase4,44340.393,137.283,33.347,49.511,11210.732,421.322,10789.410,,497.542,NA,11314.199,1701170.795,21.750,19823968.214,6479.401,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254731_47212290,254731,47212290,2,phase5,44340.393,137.283,33.347,49.197,13845.498,5763.489,8082.009,,NA,NA,13956.806,1701170.795,21.750,19823968.214,6479.401,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254731_47212290,254731,47212290,2,phase6,44340.393,137.283,33.347,50.291,13443.184,784.191,12658.993,,200.592,93.710,13557.210,1701170.795,21.750,19823968.214,6479.401,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254731_47212290,254731,47212290,3,phase4,47274.147,133.557,40.580,55.229,17897.168,498.052,17399.116,,654.748,NA,18016.875,1701170.795,21.750,19823968.214,6479.401,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254731_47212290,254731,47212290,3,phase5,47274.147,133.557,40.580,49.721,18674.018,1677.613,16996.405,,NA,NA,18790.517,1701170.795,21.750,19823968.214,6479.401,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254731_47212290,254731,47212290,3,phase6,47274.147,133.557,40.580,53.767,17562.565,930.840,16631.725,,262.710,108.498,17676.897,1701170.795,21.750,19823968.214,6479.401,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254731_47212290,254731,47212290,4,phase4,51385.933,135.544,35.917,56.353,12876.511,632.431,12244.080,,768.524,NA,12996.827,1701170.795,21.750,19823968.214,6479.401,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254731_47212290,254731,47212290,4,phase5,51385.933,135.544,35.917,53.975,14276.084,4775.911,9500.173,,NA,NA,14389.115,1701170.795,21.750,19823968.214,6479.401,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254731_47212290,254731,47212290,4,phase6,51385.933,135.544,35.917,67.754,12908.935,841.266,12067.669,,222.272,92.800,13038.739,1701170.795,21.750,19823968.214,6479.401,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254732_47212290,254732,47212290,1,phase4,107448.318,187.866,34.110,58.031,15178.257,2397.527,12780.730,,450.907,NA,15312.230,1701170.795,21.750,19823968.214,7175.556,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254732_47212290,254732,47212290,1,phase5,107448.318,187.866,34.110,64.550,19577.848,5067.603,14510.245,,NA,NA,19722.544,1701170.795,21.750,19823968.214,7175.556,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254732_47212290,254732,47212290,1,phase6,107448.318,187.866,34.110,74.237,16531.181,2201.298,14329.883,,291.536,114.355,16684.389,1701170.795,21.750,19823968.214,7175.556,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254732_47212290,254732,47212290,2,phase4,84326.006,131.115,31.587,52.877,13146.757,402.961,12743.796,,489.478,NA,13256.904,1701170.795,21.750,19823968.214,7175.556,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254732_47212290,254732,47212290,2,phase5,84326.006,131.115,31.587,49.099,14678.609,4703.347,9975.262,,NA,NA,14787.829,1701170.795,21.750,19823968.214,7175.556,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254732_47212290,254732,47212290,2,phase6,84326.006,131.115,31.587,52.838,15662.125,743.984,14918.141,,210.821,109.599,15798.799,1701170.795,21.750,19823968.214,7175.556,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
phase46-a8-warmup-1,SUBPROCESS_SERIAL_BASELINE,WARMUP,1,8,2,APP_254732_47212290,254732,47212290,3,phase4,103151.966,134.584,34.069,77.108,14020.177,510.472,13509.705,,622.239,NA,14157.727,1701170.795,21.750,19823968.214,7175.556,30.600,5968.000,155652.000,NA,OK,"Error: target PID 254731 is unavailable for one sample.
Error: target PID 254735 is unavailable for one sample.
Error: target PID 254736 is unavailable for one sample.
Error: target PID 254730 is unavailable for one sample.
Error: target PID 254737 is unavailable for one sample.
Error: target PID 254732 is unavailable for one sample."
