timestamp,run_id,run_type,mode,application_count,worker_count,application_index,app_id,pid,start_time_ticks,workload,threads,memory_mb,iterations,seed,launch_monotonic_ns,launch_skew_us,benchmark_elapsed_ms,benchmark_throughput,benchmark_cpu_percent,benchmark_rss_kb,benchmark_vms_kb,aggregate_throughput,group_makespan_ms,runtime_cpu_percent,runtime_rss_kb,runtime_vms_kb,runtime_tree_cpu_percent,runtime_tree_rss_kb,runtime_tree_vms_kb,monitor_submissions,monitor_completions,pipeline_completions,mean_queue_wait_us,median_queue_wait_us,max_queue_wait_us,mean_eligibility_wait_us,max_eligibility_wait_us,mean_worker_execution_us,mean_phase3_us,mean_pipeline_serial_wait_us,max_pipeline_serial_wait_us,mean_phase4_us,mean_phase5_us,mean_phase6_us,mean_completion_latency_us,max_completion_latency_us,max_queue_depth,deferred_jobs,saturation_events,discovery_scan_count,discovery_total_us,discovery_mean_us,runtime_cycle_total_us,evaluation_interval_observed_ms,max_evaluation_interval_observed_ms,eligible_opportunities,status,outcome,notes
2026-08-20T16:35:50Z,primary-a1-w1-warmup-1-baseline,WARMUP,BASELINE,1,1,0,NA,243618,46810299,mixed,1,8,17841231,12345,159495655556108,0.000,3607.868,4945089.390,99.382,9928.000,19212.000,4908773.087,3634.560,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:35:54Z,primary-a1-w1-warmup-1-integrated,WARMUP,INTEGRATED,1,1,0,APP_243622_46810663,243622,46810663,mixed,1,8,17841231,12345,159499294076650,0.000,3804.862,4689060.939,99.461,9928.000,19212.000,4651294.248,3835.756,22.577,5444.000,81896.000,22.577,8048.000,162016.000,32,31,3,218.589,111.073,2433.465,25217.367,70542.538,1976.259,1971.495,226.550,247.874,6189.609,8030.781,5959.058,2215.112,8230.378,0.000,0,0,16,768325.676,48020.355,1031335.483,1045.872,1047.078,30,MEASURED,INSUFFICIENT,Error: target PID 243622 is unavailable for one sample.
2026-08-20T16:35:59Z,primary-a1-w1-warmup-2-integrated,WARMUP,INTEGRATED,1,1,0,APP_243635_46811082,243635,46811082,mixed,1,8,17841231,12345,159503478247466,0.000,3767.510,4735549.178,99.671,9864.000,19212.000,4698105.916,3797.537,21.752,5476.000,81888.000,21.752,10048.000,163776.000,31,30,3,227.639,121.713,2362.893,27718.226,80562.579,2096.826,2089.589,193.221,227.854,4979.275,5088.448,4375.282,2342.970,5095.484,0.000,0,0,16,712887.786,44555.487,1023165.200,1029.399,1036.117,30,MEASURED,INSUFFICIENT,Error: target PID 243635 is unavailable for one sample.
2026-08-20T16:36:03Z,primary-a1-w1-warmup-2-baseline,WARMUP,BASELINE,1,1,0,NA,243648,46811498,mixed,1,8,17841231,12345,159507640828893,0.000,3861.441,4620355.807,99.607,9928.000,19212.000,4589175.908,3887.676,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:36:07Z,primary-a1-w1-warmup-3-baseline,WARMUP,BASELINE,1,1,0,NA,243662,46811887,mixed,1,8,17841231,12345,159511532767291,0.000,3983.593,4478677.729,99.498,9864.000,19212.000,4446802.109,4012.149,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:36:11Z,primary-a1-w1-warmup-3-integrated,WARMUP,INTEGRATED,1,1,0,APP_243745_46812289,243745,46812289,mixed,1,8,17841231,12345,159515551690576,0.000,3802.389,4692111.180,99.843,9928.000,19212.000,4655415.911,3832.360,22.414,5736.000,81860.000,22.414,8324.000,85844.000,31,31,3,147.206,127.733,827.422,26533.388,68854.725,1935.266,1929.858,259.519,302.713,5487.356,6646.992,4784.925,2101.279,3771.786,0.000,0,0,16,752395.790,47024.737,1027223.168,1036.446,1045.144,30,MEASURED,INSUFFICIENT,
2026-08-20T16:36:15Z,primary-a1-w1-measured-4-integrated,MEASURED,INTEGRATED,1,1,0,APP_243760_46812705,243760,46812705,mixed,1,8,17841231,12345,159519717082452,0.000,3705.945,4814218.760,99.701,9928.000,19212.000,4774138.295,3737.058,22.054,5544.000,81852.000,22.054,10116.000,163704.000,30,30,3,165.318,125.042,818.180,26679.615,60659.417,1932.327,1926.947,206.372,239.738,4876.384,7143.615,6074.978,2120.084,3220.117,0.000,0,0,16,738688.763,46168.048,1032296.881,1036.819,1045.252,28,MEASURED,INSUFFICIENT,
2026-08-20T16:36:19Z,primary-a1-w1-measured-4-baseline,MEASURED,BASELINE,1,1,0,NA,243773,46813126,mixed,1,8,17841231,12345,159523918285552,0.000,3592.859,4965747.068,99.442,9924.000,19212.000,4925065.871,3622.537,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:36:22Z,primary-a1-w1-measured-5-baseline,MEASURED,BASELINE,1,1,0,NA,243775,46813488,mixed,1,8,17841231,12345,159527544621743,0.000,3625.427,4921138.543,99.282,9928.000,19212.000,4890416.817,3648.203,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:36:26Z,primary-a1-w1-measured-5-integrated,MEASURED,INTEGRATED,1,1,0,APP_243778_46813853,243778,46813853,mixed,1,8,17841231,12345,159531196863775,0.000,3737.046,4774152.857,99.371,9928.000,19212.000,4747739.989,3757.837,22.648,5596.000,81876.000,22.648,10148.000,163752.000,30,30,3,195.635,120.351,1213.193,27856.797,70484.878,2075.055,2070.019,181.479,206.443,4973.024,6353.090,5235.204,2295.090,4000.180,0.000,0,0,16,750698.647,46918.665,1027601.480,1033.047,1039.286,28,MEASURED,INSUFFICIENT,
2026-08-20T16:36:31Z,primary-a1-w1-measured-6-integrated,MEASURED,INTEGRATED,1,1,0,APP_243791_46814270,243791,46814270,mixed,1,8,17841231,12345,159535367249620,0.000,3710.311,4808554.355,99.364,9928.000,19212.000,4768363.091,3741.584,21.950,5736.000,81876.000,21.950,8056.000,85860.000,30,30,3,272.697,134.688,2647.902,26542.433,77098.874,1960.506,1954.744,223.425,235.397,5350.532,5543.145,4351.362,2254.581,5165.121,0.000,0,0,16,741941.051,46371.316,1025557.899,1026.748,1032.830,28,MEASURED,INSUFFICIENT,
2026-08-20T16:36:34Z,primary-a1-w1-measured-6-baseline,MEASURED,BASELINE,1,1,0,NA,243804,46814686,mixed,1,8,17841231,12345,159539527096728,0.000,3717.011,4799886.957,99.514,9864.000,19212.000,4770089.636,3740.230,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:36:38Z,primary-a1-w1-measured-7-baseline,MEASURED,BASELINE,1,1,0,NA,243817,46815061,mixed,1,8,17841231,12345,159543271494065,0.000,3653.721,4883030.522,99.759,9928.000,19212.000,4846890.786,3680.964,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:36:42Z,primary-a1-w1-measured-7-integrated,MEASURED,INTEGRATED,1,1,0,APP_243819_46815429,243819,46815429,mixed,1,8,17841231,12345,159546956482165,0.000,3689.398,4835811.146,99.331,9864.000,19212.000,4795014.496,3720.788,22.551,5596.000,81876.000,22.551,8256.000,161992.000,29,29,3,220.728,119.744,2179.049,29472.066,70870.986,2043.020,2037.410,231.151,258.002,5297.425,5685.288,4787.665,2282.067,4950.237,0.000,0,0,16,756745.339,47296.584,1018496.395,1024.559,1031.407,28,MEASURED,INSUFFICIENT,
2026-08-20T16:36:46Z,primary-a1-w1-measured-8-integrated,MEASURED,INTEGRATED,1,1,0,APP_243832_46815843,243832,46815843,mixed,1,8,17841231,12345,159551088981417,0.000,3669.304,4862292.354,99.284,9924.000,19212.000,4832753.758,3691.732,22.496,5528.000,81876.000,22.496,10084.000,163752.000,29,29,3,148.872,127.377,548.402,27860.644,66646.067,2028.598,2021.701,219.200,287.058,5146.963,6288.658,5216.026,2195.237,3377.218,0.000,0,0,16,753817.292,47113.581,1022424.875,1027.616,1033.393,28,MEASURED,INSUFFICIENT,
2026-08-20T16:36:50Z,primary-a1-w1-measured-8-baseline,MEASURED,BASELINE,1,1,0,NA,243845,46816257,mixed,1,8,17841231,12345,159555234179487,0.000,3637.866,4904312.265,99.747,9928.000,19212.000,4873015.263,3661.230,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:36:54Z,primary-a1-w2-warmup-1-baseline,WARMUP,BASELINE,1,2,0,NA,243849,46816624,mixed,1,8,17841231,12345,159558899422629,0.000,3615.177,4935091.304,99.404,9928.000,19212.000,4882891.275,3653.825,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:36:58Z,primary-a1-w2-warmup-1-integrated,WARMUP,INTEGRATED,1,2,0,APP_243851_46816990,243851,46816990,mixed,1,8,17841231,12345,159562558221961,0.000,3733.447,4778755.587,99.449,9928.000,19212.000,4735299.236,3767.709,22.231,5624.000,155608.000,22.231,7908.000,159592.000,30,29,3,198.425,119.968,2091.066,29197.252,77575.885,2114.160,2108.266,191.317,204.837,4416.601,5091.165,4314.420,2333.402,5395.372,0.000,0,0,16,743385.617,46461.601,1023647.136,1026.191,1027.769,29,MEASURED,INSUFFICIENT,Error: target PID 243851 is unavailable for one sample.
2026-08-20T16:37:02Z,primary-a1-w2-warmup-2-integrated,WARMUP,INTEGRATED,1,2,0,APP_243865_46817407,243865,46817407,mixed,1,8,17841231,12345,159566730470546,0.000,3751.737,4755459.186,99.663,9928.000,19212.000,4710097.595,3787.869,22.120,5600.000,155608.000,22.120,6788.000,159540.000,31,30,3,228.160,130.053,2383.451,27275.114,61681.676,2131.219,2126.107,186.261,215.134,4604.796,5008.324,4398.721,2380.525,5968.438,0.000,0,0,16,738013.352,46125.834,1018152.276,1023.705,1028.943,29,MEASURED,INSUFFICIENT,Error: target PID 243865 is unavailable for one sample.
2026-08-20T16:37:06Z,primary-a1-w2-warmup-2-baseline,WARMUP,BASELINE,1,2,0,NA,243883,46817820,mixed,1,8,17841231,12345,159570867215995,0.000,3641.386,4899571.211,99.505,10184.000,19212.000,4860898.406,3670.357,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:37:09Z,primary-a1-w2-warmup-3-baseline,WARMUP,BASELINE,1,2,0,NA,243886,46818188,mixed,1,8,17841231,12345,159574541455414,0.000,3690.314,4834610.263,99.521,9928.000,19212.000,4796284.900,3719.802,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:37:13Z,primary-a1-w2-warmup-3-integrated,WARMUP,INTEGRATED,1,2,0,APP_243888_46818560,243888,46818560,mixed,1,8,17841231,12345,159578267307956,0.000,3728.663,4784887.310,99.603,9924.000,19212.000,4743970.959,3760.822,23.298,5732.000,155608.000,23.298,9920.000,311216.000,30,29,3,268.568,128.897,1524.305,29271.472,71275.066,2122.516,2115.654,201.421,233.178,6018.350,5467.089,5405.796,2413.944,8253.839,0.000,0,0,16,796089.559,49755.597,1028952.739,1035.825,1039.076,29,MEASURED,INSUFFICIENT,Error: target PID 243888 is unavailable for one sample.
2026-08-20T16:37:18Z,primary-a1-w2-measured-4-integrated,MEASURED,INTEGRATED,1,2,0,APP_243902_46818980,243902,46818980,mixed,1,8,17841231,12345,159582463260157,0.000,3746.313,4762343.392,99.701,9928.000,19212.000,4723660.879,3776.992,22.783,5464.000,155608.000,22.783,9944.000,311216.000,31,30,3,332.582,136.252,2686.199,28158.897,83962.564,1855.464,1849.387,218.701,229.298,5386.269,6641.499,5605.566,2199.122,5511.337,0.000,0,0,16,765971.251,47873.203,1030868.100,1035.252,1040.405,30,MEASURED,INSUFFICIENT,Error: target PID 243902 is unavailable for one sample.
2026-08-20T16:37:21Z,primary-a1-w2-measured-4-baseline,MEASURED,BASELINE,1,2,0,NA,243916,46819398,mixed,1,8,17841231,12345,159586646973736,0.000,3590.273,4969324.860,99.518,9928.000,19212.000,4929147.038,3619.537,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:37:24Z,primary-a1-w2-measured-5-baseline,MEASURED,BASELINE,1,2,0,NA,243919,46819761,mixed,1,8,17841231,12345,159590270062052,0.000,3107.237,5741831.177,99.301,10120.000,19212.000,5693113.085,3133.827,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:37:29Z,primary-a1-w2-measured-5-integrated,MEASURED,INTEGRATED,1,2,0,APP_243921_46820074,243921,46820074,mixed,1,8,17841231,12345,159593406835983,0.000,3089.323,5775127.314,99.765,9928.000,19212.000,5734093.256,3111.430,18.334,5460.000,155608.000,18.334,7792.000,159592.000,26,26,3,185.702,103.469,1785.362,21678.785,68970.279,1654.129,1649.037,152.133,157.088,4549.016,5449.099,5027.745,1855.844,4392.581,0.000,0,0,16,605658.406,37853.650,1023604.689,1030.135,1032.523,24,MEASURED,INSUFFICIENT,
2026-08-20T16:37:33Z,primary-a1-w2-measured-6-integrated,MEASURED,INTEGRATED,1,2,0,APP_243935_46820489,243935,46820489,mixed,1,8,17841231,12345,159597557323548,0.000,3260.114,5472579.643,99.586,9928.000,19212.000,5425394.928,3288.467,19.055,5468.000,155600.000,19.055,10076.000,311200.000,28,27,3,138.352,114.864,603.326,24329.639,66819.810,1595.451,1591.410,179.814,215.608,4055.329,5285.027,4712.519,1751.687,2671.315,0.000,0,0,16,640396.368,40024.773,1024738.895,1030.809,1038.757,26,MEASURED,INSUFFICIENT,Error: target PID 243935 is unavailable for one sample.
2026-08-20T16:37:36Z,primary-a1-w2-measured-6-baseline,MEASURED,BASELINE,1,2,0,NA,243961,46820903,mixed,1,8,17841231,12345,159601692216753,0.000,2951.049,6045725.127,99.274,9928.000,19212.000,6000111.421,2973.483,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:37:39Z,primary-a1-w2-measured-7-baseline,MEASURED,BASELINE,1,2,0,NA,243963,46821201,mixed,1,8,17841231,12345,159604668483750,0.000,2981.069,5984844.194,99.367,9864.000,19212.000,5925882.410,3010.730,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:37:43Z,primary-a1-w2-measured-7-integrated,MEASURED,INTEGRATED,1,2,0,APP_243965_46821502,243965,46821502,mixed,1,8,17841231,12345,159607683539627,0.000,3169.818,5628472.003,98.842,9864.000,19212.000,5589923.080,3191.677,19.011,5600.000,155608.000,19.011,8000.000,159592.000,27,27,3,278.286,102.427,2665.978,24957.720,71686.037,1687.608,1682.433,174.147,187.928,5242.377,5601.868,4909.062,1983.930,4279.803,0.000,0,0,16,634233.613,39639.601,1025548.115,1024.280,1025.027,24,MEASURED,INSUFFICIENT,
2026-08-20T16:37:47Z,primary-a1-w2-measured-8-integrated,MEASURED,INTEGRATED,1,2,0,APP_243980_46821918,243980,46821918,mixed,1,8,17841231,12345,159611843986252,0.000,3497.354,5101350.484,99.523,9928.000,19212.000,5065800.948,3521.897,20.482,5684.000,155608.000,20.482,10176.000,311216.000,30,29,3,151.596,107.336,732.740,24107.511,84312.494,1915.158,1910.924,171.224,198.176,4454.949,5109.361,4968.344,2087.911,4439.162,0.000,0,0,16,666178.489,41636.156,1024163.904,1036.929,1039.566,27,MEASURED,INSUFFICIENT,
2026-08-20T16:37:51Z,primary-a1-w2-measured-8-baseline,MEASURED,BASELINE,1,2,0,NA,243994,46822335,mixed,1,8,17841231,12345,159616013713299,0.000,3601.333,4954063.394,99.522,10248.000,19212.000,4915586.970,3629.522,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:37:54Z,primary-a1-w4-warmup-1-baseline,WARMUP,BASELINE,1,4,0,NA,243998,46822698,mixed,1,8,17841231,12345,159619647381270,0.000,3716.003,4801188.611,99.731,9928.000,19212.000,4767702.100,3742.103,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:37:59Z,primary-a1-w4-warmup-1-integrated,WARMUP,INTEGRATED,1,4,0,APP_244000_46823073,244000,46823073,mixed,1,8,17841231,12345,159623395870945,0.000,3739.503,4771017.025,99.039,9928.000,19212.000,4729497.892,3772.331,22.027,5736.000,303076.000,22.027,10464.000,606152.000,31,30,3,260.520,137.918,1729.522,28092.066,81383.816,2001.299,1994.193,191.439,204.045,4928.286,5291.472,4775.894,2278.972,4510.452,0.000,0,0,16,756644.549,47290.284,1020596.761,1024.640,1029.879,30,MEASURED,INSUFFICIENT,Error: target PID 244000 is unavailable for one sample.
2026-08-20T16:38:03Z,primary-a1-w4-warmup-2-integrated,WARMUP,INTEGRATED,1,4,0,APP_244017_46823488,244017,46823488,mixed,1,8,17841231,12345,159627542778911,0.000,3626.488,4919699.020,99.870,9928.000,19212.000,4886801.330,3650.902,21.100,5880.000,303076.000,21.100,10608.000,606152.000,29,29,3,197.136,132.925,1236.637,26144.855,76027.450,2396.076,2388.998,183.519,214.150,4890.060,5793.944,4852.339,2618.714,8277.573,0.000,0,0,16,692472.252,43279.516,1030598.444,1031.878,1041.323,28,MEASURED,INSUFFICIENT,
2026-08-20T16:38:06Z,primary-a1-w4-warmup-2-baseline,WARMUP,BASELINE,1,4,0,NA,244038,46823906,mixed,1,8,17841231,12345,159631721463910,0.000,3675.872,4853604.556,99.389,9928.000,19212.000,4815736.529,3704.777,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:38:10Z,primary-a1-w4-warmup-3-baseline,WARMUP,BASELINE,1,4,0,NA,244040,46824277,mixed,1,8,17841231,12345,159635429998441,0.000,3646.428,4892796.589,99.273,9928.000,19212.000,4862645.439,3669.038,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:38:14Z,primary-a1-w4-warmup-3-integrated,WARMUP,INTEGRATED,1,4,0,APP_244042_46824644,244042,46824644,mixed,1,8,17841231,12345,159639102984273,0.000,3869.964,4610180.266,98.477,9928.000,19212.000,4581250.700,3894.402,23.990,5724.000,303076.000,23.990,6616.000,307008.000,31,30,3,218.994,138.275,1486.019,31436.024,82421.137,2139.637,2133.690,175.518,194.931,4809.602,5654.858,4966.299,2377.352,4900.235,0.000,0,0,16,807621.023,50476.314,1022267.723,1020.123,1023.576,29,MEASURED,INSUFFICIENT,Error: target PID 244042 is unavailable for one sample.
2026-08-20T16:38:18Z,primary-a1-w4-measured-4-integrated,MEASURED,INTEGRATED,1,4,0,APP_244067_46825059,244067,46825059,mixed,1,8,17841231,12345,159643255287491,0.000,3503.298,5092696.282,98.759,10180.000,19212.000,5039325.361,3540.401,22.403,5572.000,303076.000,22.403,6156.000,306988.000,28,27,3,183.804,124.886,1506.621,30470.272,69538.572,1960.123,1953.443,187.518,197.405,4331.710,5013.171,5128.806,2162.926,3665.953,0.000,0,0,16,776194.845,48512.178,1025526.167,1026.747,1029.814,27,MEASURED,INSUFFICIENT,Error: target PID 244067 is unavailable for one sample.
2026-08-20T16:38:22Z,primary-a1-w4-measured-4-baseline,MEASURED,BASELINE,1,4,0,NA,244089,46825476,mixed,1,8,17841231,12345,159647425987921,0.000,3764.545,4739279.034,99.139,9928.000,19212.000,4713816.284,3784.880,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:38:26Z,primary-a1-w4-measured-5-baseline,MEASURED,BASELINE,1,4,0,NA,244095,46825855,mixed,1,8,17841231,12345,159651214844448,0.000,3603.735,4950761.224,99.085,9864.000,19212.000,4907666.042,3635.380,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:38:30Z,primary-a1-w4-measured-5-integrated,MEASURED,INTEGRATED,1,4,0,APP_244101_46826219,244101,46826219,mixed,1,8,17841231,12345,159654855718073,0.000,3586.486,4974571.736,99.327,9928.000,19212.000,4928016.686,3620.367,21.733,5408.000,303064.000,21.733,9988.000,606128.000,29,29,3,146.545,132.648,560.680,24630.898,59293.885,1980.961,1974.702,204.385,253.068,5288.249,5181.478,4497.354,2142.655,3046.021,0.000,0,0,16,720400.869,45025.054,1023293.625,1026.713,1032.180,28,MEASURED,INSUFFICIENT,
2026-08-20T16:38:34Z,primary-a1-w4-measured-6-integrated,MEASURED,INTEGRATED,1,4,0,APP_244117_46826635,244117,46826635,mixed,1,8,17841231,12345,159659009226216,0.000,3646.968,4892072.039,99.203,9928.000,19212.000,4855582.996,3674.375,22.047,5732.000,303064.000,22.047,9756.000,606128.000,29,29,3,182.247,124.947,1253.374,27653.673,64482.992,2057.004,2050.322,181.402,202.290,5471.179,6222.433,5960.279,2257.352,4173.911,0.000,0,0,16,735942.186,45996.387,1030514.383,1030.642,1038.755,28,MEASURED,INSUFFICIENT,
2026-08-20T16:38:38Z,primary-a1-w4-measured-6-baseline,MEASURED,BASELINE,1,4,0,NA,244145,46827053,mixed,1,8,17841231,12345,159663194060953,0.000,3444.869,5179074.090,99.746,10056.000,19212.000,5140544.520,3470.689,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:38:41Z,primary-a1-w4-measured-7-baseline,MEASURED,BASELINE,1,4,0,NA,244152,46827401,mixed,1,8,17841231,12345,159666668959638,0.000,3545.094,5032653.956,99.848,9864.000,19212.000,5001096.315,3567.464,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:38:45Z,primary-a1-w4-measured-7-integrated,MEASURED,INTEGRATED,1,4,0,APP_244154_46827758,244154,46827758,mixed,1,8,17841231,12345,159670241949295,0.000,3542.174,5036801.899,99.895,9928.000,19212.000,4997763.476,3569.843,22.125,5616.000,303076.000,22.125,7616.000,306924.000,29,28,3,121.157,120.133,192.358,27953.317,77052.211,1978.795,1970.767,204.042,233.230,4927.077,5210.651,4580.801,2123.004,3135.028,0.000,0,0,16,735305.976,45956.624,1027068.611,1026.086,1028.680,28,MEASURED,INSUFFICIENT,Error: target PID 244154 is unavailable for one sample.
2026-08-20T16:38:50Z,primary-a1-w4-measured-8-integrated,MEASURED,INTEGRATED,1,4,0,APP_244170_46828175,244170,46828175,mixed,1,8,17841231,12345,159674417329331,0.000,3616.030,4933927.674,99.459,9928.000,19212.000,4894598.501,3645.086,21.962,5724.000,303076.000,21.962,8020.000,307060.000,29,29,3,140.538,130.690,564.832,29029.061,69775.323,2270.158,2263.222,181.893,209.327,4776.116,6709.401,4858.569,2434.414,6536.852,0.000,0,0,16,711944.233,44496.515,1024908.623,1029.603,1036.940,28,MEASURED,INSUFFICIENT,
2026-08-20T16:38:53Z,primary-a1-w4-measured-8-baseline,MEASURED,BASELINE,1,4,0,NA,244192,46828592,mixed,1,8,17841231,12345,159678584069179,0.000,3657.865,4877498.659,99.470,9928.000,19212.000,4845845.591,3681.758,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:38:57Z,primary-a2-w1-warmup-1-baseline,WARMUP,BASELINE,2,1,0,NA,244200,46828961,mixed,1,8,17841231,12345,159682272075956,1577.084,3694.693,4828880.322,99.499,10056.000,19212.000,9501347.243,3755.516,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:38:57Z,primary-a2-w1-warmup-1-baseline,WARMUP,BASELINE,2,1,1,NA,244201,46828961,mixed,1,8,17841231,12346,159682273653040,1577.084,3725.318,4789183.839,99.434,9928.000,19212.000,9501347.243,3755.516,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-08-20T16:39:01Z,primary-a2-w1-warmup-1-integrated,WARMUP,INTEGRATED,2,1,0,APP_244204_46829337,244204,46829337,mixed,1,8,17841231,12345,159686035961437,1447.003,3798.438,4696991.811,99.298,9928.000,19212.000,9329962.860,3824.502,24.763,5748.000,81868.000,24.763,9664.000,163736.000,31,30,3,335.170,143.837,2464.652,29150.721,73530.503,2061.182,2055.242,225.333,259.842,5011.037,5582.724,5434.635,2418.964,5150.783,1.000,0,0,16,800473.511,50029.594,1040077.944,1053.646,1062.395,30,MEASURED,INSUFFICIENT,"Error: target PID 244205 is unavailable for one sample.
Error: target PID 244204 is unavailable for one sample."
2026-08-20T16:39:01Z,primary-a2-w1-warmup-1-integrated,WARMUP,INTEGRATED,2,1,1,APP_244205_46829337,244205,46829337,mixed,1,8,17841231,12346,159686037408440,1447.003,3765.915,4737555.601,99.066,9928.000,19212.000,9329962.860,3824.502,24.763,5748.000,81868.000,24.763,9664.000,163736.000,30,29,3,2442.796,2345.499,5132.343,29914.531,73499.762,1992.677,1986.236,17944.681,23660.713,5701.458,5598.371,5206.168,4456.204,8621.533,1.000,0,0,16,800473.511,50029.594,1040077.944,1052.127,1066.706,29,MEASURED,INSUFFICIENT,"Error: target PID 244205 is unavailable for one sample.
Error: target PID 244204 is unavailable for one sample."
2026-08-20T16:39:06Z,primary-a2-w1-warmup-2-integrated,WARMUP,INTEGRATED,2,1,0,APP_244228_46829765,244228,46829765,mixed,1,8,17841231,12345,159690309772354,1461.992,3803.380,4690888.257,98.495,9928.000,19212.000,9253858.140,3855.955,23.748,5480.000,81856.000,23.748,7740.000,85828.000,31,30,3,325.330,134.996,4407.506,28440.846,73416.909,1977.365,1972.411,230.926,237.462,6101.925,5859.795,5713.506,2318.230,6785.936,1.000,0,0,16,757049.240,47315.577,1042105.988,1049.779,1051.062,29,MEASURED,INSUFFICIENT,"Error: target PID 244228 is unavailable for one sample.
Error: target PID 244229 is unavailable for one sample."
