timestamp,run_id,workload,mode,run_type,run_index,threads,memory_mb,iterations,seed,benchmark_pid,app_id,benchmark_elapsed_ms,benchmark_throughput_ops_sec,benchmark_cpu_percent,benchmark_rss_kb,runtime_cpu_percent,runtime_rss_kb,runtime_vms_kb,runtime_cycle_count,runtime_cycle_total_us,discovery_us,scheduler_or_runtime_scan_us,queue_wait_us,queue_depth_mean,queue_depth_max,jobs_submitted,jobs_executed,jobs_deferred,queue_saturation_events,worker_execution_us,phase3_us,pipeline_serial_wait_us,phase4_us,phase5_us,phase6_us,coordinator_overhead_us,completion_latency_us,pipeline_statuses,status,notes,runtime_cpu_peak_percent,discovery_scan_count,discovery_total_us
2026-09-02T10:53:23Z,final-single-moderate-measured-2-baseline,moderate,BASELINE,MEASURED,2,2,8,1000000,12345,387366,NA,195.790,10215030.739,178.540,10008.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:53:23Z,final-single-moderate-measured-3-baseline,moderate,BASELINE,MEASURED,3,2,8,1000000,12345,387369,NA,193.967,10311028.353,185.505,9960.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:53:24Z,final-single-moderate-measured-3-integrated,moderate,INTEGRATED,MEASURED,3,2,8,1000000,12345,387372,APP_387372_68295912,151.469,13204058.035,189.828,10088.000,18.499,6392.000,156928.000,1,1022700.831,38854.936,9.832,95.605,0.000,0.000,3,2,0,0,1237.585,1234.015,NA,NA,NA,NA,NA,1368.467,TARGET_GONE:1,MEASURED,Error: target PID 387372 is unavailable for one sample.,422.918,4,155419.745
2026-09-02T10:53:25Z,final-single-moderate-measured-4-integrated,moderate,INTEGRATED,MEASURED,4,2,8,1000000,12345,387378,APP_387378_68296017,227.129,8805579.731,181.886,10088.000,18.520,6264.000,156928.000,1,1021770.845,38422.486,11.799,115.508,0.000,0.000,3,3,0,0,2119.430,2114.767,NA,NA,NA,NA,NA,2280.820,TARGET_GONE:1,MEASURED,,428.632,4,153689.943
2026-09-02T10:53:26Z,final-single-moderate-measured-4-baseline,moderate,BASELINE,MEASURED,4,2,8,1000000,12345,387384,NA,206.387,9690528.563,177.011,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:53:26Z,final-single-moderate-measured-5-baseline,moderate,BASELINE,MEASURED,5,2,8,1000000,12345,387387,NA,237.415,8424053.369,172.176,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:53:27Z,final-single-moderate-measured-5-integrated,moderate,INTEGRATED,MEASURED,5,2,8,1000000,12345,387390,APP_387390_68296169,185.156,10801716.877,184.680,10088.000,17.536,6364.000,156928.000,1,1023085.724,38844.493,9.011,98.165,0.000,0.000,3,2,0,0,1126.380,1117.049,NA,NA,NA,NA,NA,1261.238,TARGET_GONE:1,MEASURED,Error: target PID 387390 is unavailable for one sample.,427.902,4,155377.971
2026-09-02T10:53:27Z,final-single-cold-warmup-1-baseline,cold,BASELINE,WARMUP,1,2,8,1000000,12345,387396,NA,218.012,9173801.182,178.671,10024.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,,NA,0,NA
2026-09-02T10:53:28Z,final-single-cold-warmup-1-integrated,cold,INTEGRATED,WARMUP,1,2,8,1000000,12345,387399,APP_387399_68296298,219.928,9093898.711,193.336,10024.000,17.747,6524.000,156928.000,1,1011887.141,36684.588,7.831,117.232,0.000,0.000,3,3,0,0,1382.598,1379.743,NA,NA,NA,NA,NA,1527.920,TARGET_GONE:1,WARMUP,,454.154,4,146738.354
2026-09-02T10:53:29Z,final-single-cold-warmup-2-integrated,cold,INTEGRATED,WARMUP,2,2,8,1000000,12345,387405,APP_387405_68296401,191.335,10452883.073,185.231,10088.000,18.921,6288.000,156928.000,1,1001881.005,40738.501,10.084,362.352,0.000,0.000,3,2,0,0,1309.925,1306.436,NA,NA,NA,NA,NA,1719.190,TARGET_GONE:1,WARMUP,Error: target PID 387405 is unavailable for one sample.,430.149,4,162954.005
2026-09-02T10:53:29Z,final-single-cold-warmup-2-baseline,cold,BASELINE,WARMUP,2,2,8,1000000,12345,387412,NA,170.212,11750034.165,190.002,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,,NA,0,NA
2026-09-02T10:53:30Z,final-single-cold-warmup-3-baseline,cold,BASELINE,WARMUP,3,2,8,1000000,12345,387415,NA,90.378,22129377.193,182.483,9960.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,,NA,0,NA
2026-09-02T10:53:31Z,final-single-cold-warmup-3-integrated,cold,INTEGRATED,WARMUP,3,2,8,1000000,12345,387418,APP_387418_68296532,98.225,20361335.104,181.115,10024.000,16.860,6316.000,156928.000,1,1005294.361,35998.497,5.431,66.994,0.000,0.000,3,2,0,0,656.387,654.014,NA,NA,NA,NA,NA,755.550,TARGET_GONE:1,WARMUP,Error: target PID 387418 is unavailable for one sample.,835.258,4,143993.990
2026-09-02T10:53:32Z,final-single-cold-warmup-4-integrated,cold,INTEGRATED,WARMUP,4,2,8,1000000,12345,387424,APP_387424_68296634,198.068,10097554.542,188.369,10088.000,18.858,6364.000,156928.000,1,1004843.977,41110.435,10.266,123.361,0.000,0.000,3,2,0,0,1011.637,1008.313,NA,NA,NA,NA,NA,1174.139,TARGET_GONE:1,WARMUP,Error: target PID 387424 is unavailable for one sample.,425.012,4,164441.742
2026-09-02T10:53:32Z,final-single-cold-warmup-4-baseline,cold,BASELINE,WARMUP,4,2,8,1000000,12345,387430,NA,226.868,8815700.745,172.666,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,,NA,0,NA
2026-09-02T10:53:32Z,final-single-cold-warmup-5-baseline,cold,BASELINE,WARMUP,5,2,8,1000000,12345,387433,NA,195.872,10210761.817,184.815,10024.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,,NA,0,NA
2026-09-02T10:53:33Z,final-single-cold-warmup-5-integrated,cold,INTEGRATED,WARMUP,5,2,8,1000000,12345,387436,APP_387436_68296782,211.733,9445878.108,188.440,10024.000,17.668,6240.000,156928.000,1,1015693.197,37487.495,10.783,109.130,0.000,0.000,3,3,0,0,1851.960,1847.679,NA,NA,NA,NA,NA,2007.544,TARGET_GONE:1,WARMUP,,434.244,4,149949.981
2026-09-02T10:53:33Z,final-single-cold-measured-1-baseline,cold,BASELINE,MEASURED,1,2,8,1000000,12345,387442,NA,191.441,10447055.902,187.746,10084.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:53:34Z,final-single-cold-measured-1-integrated,cold,INTEGRATED,MEASURED,1,2,8,1000000,12345,387445,APP_387445_68296907,115.986,17243403.625,185.267,10088.000,16.811,6316.000,156928.000,1,1007207.023,36449.745,7.652,73.597,0.000,0.000,3,2,0,0,715.732,712.745,NA,NA,NA,NA,NA,819.775,TARGET_GONE:1,MEASURED,Error: target PID 387445 is unavailable for one sample.,435.118,4,145798.980
2026-09-02T10:53:35Z,final-single-cold-measured-2-integrated,cold,INTEGRATED,MEASURED,2,2,8,1000000,12345,387451,APP_387451_68297010,211.130,9472832.511,179.573,10216.000,17.779,6308.000,156928.000,1,1010265.849,35946.414,9.762,97.007,0.000,0.000,3,3,0,0,1718.953,1714.698,NA,NA,NA,NA,NA,1854.425,TARGET_GONE:1,MEASURED,,822.629,4,143785.657
2026-09-02T10:53:36Z,final-single-cold-measured-2-baseline,cold,BASELINE,MEASURED,2,2,8,1000000,12345,387457,NA,211.826,9441733.703,177.793,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:53:36Z,final-single-cold-measured-3-baseline,cold,BASELINE,MEASURED,3,2,8,1000000,12345,387460,NA,180.066,11107007.999,183.993,10024.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:53:37Z,final-single-cold-measured-3-integrated,cold,INTEGRATED,MEASURED,3,2,8,1000000,12345,387463,APP_387463_68297156,94.966,21060063.117,177.258,10088.000,13.935,5360.000,155980.000,1,1002324.938,29505.226,2.523,42.941,0.000,0.000,2,1,0,0,449.275,447.199,NA,NA,NA,NA,NA,511.103,TARGET_GONE:1,MEASURED,Error: target PID 387463 is unavailable for one sample.,425.454,4,118020.903
2026-09-02T10:53:38Z,final-single-cold-measured-4-integrated,cold,INTEGRATED,MEASURED,4,2,8,1000000,12345,387469,APP_387469_68297258,220.676,9063065.417,186.325,10024.000,18.908,6400.000,156928.000,1,1002676.156,40490.770,11.677,333.881,0.000,0.000,3,3,0,0,1746.305,1742.816,NA,NA,NA,NA,NA,2121.450,TARGET_GONE:1,MEASURED,,422.900,4,161963.082
2026-09-02T10:53:38Z,final-single-cold-measured-4-baseline,cold,BASELINE,MEASURED,4,2,8,1000000,12345,387476,NA,201.661,9917620.133,179.691,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:53:38Z,final-single-cold-measured-5-baseline,cold,BASELINE,MEASURED,5,2,8,1000000,12345,387479,NA,166.091,12041610.364,183.569,10020.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:53:39Z,final-single-cold-measured-5-integrated,cold,INTEGRATED,MEASURED,5,2,8,1000000,12345,387482,APP_387482_68297401,98.472,20310441.857,182.002,10212.000,14.722,5500.000,155980.000,1,1016917.939,32528.748,4.773,71.647,0.000,0.000,3,2,0,0,464.496,462.443,NA,NA,NA,NA,NA,557.529,TARGET_GONE:1,MEASURED,Error: target PID 387482 is unavailable for one sample.,435.157,4,130114.991
2026-09-02T10:53:39Z,final-single-mixed-warmup-1-baseline,mixed,BASELINE,WARMUP,1,2,8,1000000,12345,387488,NA,177.392,11274444.427,182.484,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,,NA,0,NA
2026-09-02T10:53:40Z,final-single-mixed-warmup-1-integrated,mixed,INTEGRATED,WARMUP,1,2,8,1000000,12345,387491,APP_387491_68297524,160.701,12445456.464,183.593,10088.000,16.774,6360.000,156928.000,1,1010423.885,36546.439,8.214,83.404,0.000,0.000,3,2,0,0,1031.667,1028.492,NA,NA,NA,NA,NA,1148.172,TARGET_GONE:1,WARMUP,Error: target PID 387491 is unavailable for one sample.,423.462,4,146185.756
2026-09-02T10:53:42Z,final-single-mixed-warmup-2-integrated,mixed,INTEGRATED,WARMUP,2,2,8,1000000,12345,387498,APP_387498_68297627,218.642,9147362.831,180.009,10216.000,19.760,6276.000,156928.000,1,1007458.110,41090.842,10.937,102.066,0.000,0.000,3,3,0,0,2012.640,2007.292,NA,NA,NA,NA,NA,2157.080,TARGET_GONE:1,WARMUP,,422.735,4,164363.370
2026-09-02T10:53:42Z,final-single-mixed-warmup-2-baseline,mixed,BASELINE,WARMUP,2,2,8,1000000,12345,387507,NA,177.704,11254688.739,180.424,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,,NA,0,NA
2026-09-02T10:53:42Z,final-single-mixed-warmup-3-baseline,mixed,BASELINE,WARMUP,3,2,8,1000000,12345,387510,NA,170.465,11732609.052,175.451,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,,NA,0,NA
2026-09-02T10:53:43Z,final-single-mixed-warmup-3-integrated,mixed,INTEGRATED,WARMUP,3,2,8,1000000,12345,387513,APP_387513_68297769,175.913,11369230.413,184.236,10088.000,17.536,6368.000,156928.000,1,1023390.811,39151.406,8.532,109.794,0.000,0.000,3,2,0,0,1286.107,1282.365,NA,NA,NA,NA,NA,1434.338,TARGET_GONE:1,WARMUP,Error: target PID 387513 is unavailable for one sample.,417.596,4,156605.624
2026-09-02T10:53:44Z,final-single-mixed-warmup-4-integrated,mixed,INTEGRATED,WARMUP,4,2,8,1000000,12345,387519,APP_387519_68297874,176.609,11324440.095,188.011,10088.000,18.901,6420.000,156928.000,1,1002089.751,40113.189,9.461,110.317,0.000,0.000,3,2,0,0,1055.846,1051.790,NA,NA,NA,NA,NA,1207.938,TARGET_GONE:1,WARMUP,Error: target PID 387519 is unavailable for one sample.,817.526,4,160452.754
2026-09-02T10:53:44Z,final-single-mixed-warmup-4-baseline,mixed,BASELINE,WARMUP,4,2,8,1000000,12345,387525,NA,169.137,11824701.359,181.024,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,,NA,0,NA
2026-09-02T10:53:44Z,final-single-mixed-warmup-5-baseline,mixed,BASELINE,WARMUP,5,2,8,1000000,12345,387528,NA,183.151,10919941.340,181.726,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,,NA,0,NA
2026-09-02T10:53:45Z,final-single-mixed-warmup-5-integrated,mixed,INTEGRATED,WARMUP,5,2,8,1000000,12345,387531,APP_387531_68298015,86.591,23097199.307,182.810,10280.000,14.628,5396.000,155980.000,1,1022650.255,34219.185,3.302,66.326,0.000,0.000,2,1,0,0,550.114,547.868,NA,NA,NA,NA,NA,639.125,TARGET_GONE:1,WARMUP,Error: target PID 387531 is unavailable for one sample.,427.890,4,136876.738
2026-09-02T10:53:46Z,final-single-mixed-measured-1-baseline,mixed,BASELINE,MEASURED,1,2,8,1000000,12345,387537,NA,176.040,11361037.594,183.266,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:53:47Z,final-single-mixed-measured-1-integrated,mixed,INTEGRATED,MEASURED,1,2,8,1000000,12345,387540,APP_387540_68298139,169.705,11785182.566,188.857,10088.000,16.873,6284.000,156928.000,1,1004235.735,34561.344,8.788,76.402,0.000,0.000,3,2,0,0,1410.683,1406.822,NA,NA,NA,NA,NA,1522.188,TARGET_GONE:1,MEASURED,Error: target PID 387540 is unavailable for one sample.,419.765,4,138245.376
2026-09-02T10:53:48Z,final-single-mixed-measured-2-integrated,mixed,INTEGRATED,MEASURED,2,2,8,1000000,12345,387546,APP_387546_68298241,175.145,11419140.200,190.938,10024.000,16.732,6292.000,156928.000,1,1010812.761,35881.429,7.619,97.238,0.000,0.000,3,2,0,0,1252.798,1248.452,NA,NA,NA,NA,NA,1387.519,TARGET_GONE:1,MEASURED,Error: target PID 387546 is unavailable for one sample.,431.232,4,143525.717
2026-09-02T10:53:48Z,final-single-mixed-measured-2-baseline,mixed,BASELINE,MEASURED,2,2,8,1000000,12345,387552,NA,179.005,11172859.973,182.641,10020.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:53:48Z,final-single-mixed-measured-3-baseline,mixed,BASELINE,MEASURED,3,2,8,1000000,12345,387555,NA,171.422,11667092.328,184.857,10024.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:53:49Z,final-single-mixed-measured-3-integrated,mixed,INTEGRATED,MEASURED,3,2,8,1000000,12345,387558,APP_387558_68298384,177.362,11276355.005,188.255,9960.000,18.881,6276.000,156928.000,1,1003812.365,40998.099,10.580,89.881,0.000,0.000,3,2,0,0,1347.152,1343.660,NA,NA,NA,NA,NA,1475.691,TARGET_GONE:1,MEASURED,Error: target PID 387558 is unavailable for one sample.,727.444,4,163992.398
2026-09-02T10:53:50Z,final-single-mixed-measured-4-integrated,mixed,INTEGRATED,MEASURED,4,2,8,1000000,12345,387564,APP_387564_68298486,187.395,10672657.644,180.937,10084.000,17.718,6340.000,156928.000,1,1013068.236,36101.273,10.223,92.642,0.000,0.000,3,2,0,0,1244.333,1240.629,NA,NA,NA,NA,NA,1377.026,TARGET_GONE:1,MEASURED,Error: target PID 387564 is unavailable for one sample.,822.525,4,144405.092
2026-09-02T10:53:50Z,final-single-mixed-measured-4-baseline,mixed,BASELINE,MEASURED,4,2,8,1000000,12345,387570,NA,192.915,10367268.093,176.784,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:53:51Z,final-single-mixed-measured-5-baseline,mixed,BASELINE,MEASURED,5,2,8,1000000,12345,387573,NA,176.791,11312821.547,181.870,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:53:52Z,final-single-mixed-measured-5-integrated,mixed,INTEGRATED,MEASURED,5,2,8,1000000,12345,387576,APP_387576_68298631,155.058,12898373.520,182.667,10084.000,17.697,6312.000,156916.000,1,1012351.930,36597.702,9.150,111.176,0.000,0.000,3,2,0,0,1267.684,1262.557,NA,NA,NA,NA,NA,1423.245,TARGET_GONE:1,MEASURED,Error: target PID 387576 is unavailable for one sample.,431.068,4,146390.808
2026-09-02T10:53:52Z,final-single-changing-warmup-1-baseline,changing,BASELINE,WARMUP,1,2,8,1000000,12345,387582,NA,227.939,8774266.513,188.342,9896.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,,NA,0,NA
2026-09-02T10:53:53Z,final-single-changing-warmup-1-integrated,changing,INTEGRATED,WARMUP,1,2,8,1000000,12345,387585,APP_387585_68298759,113.395,17637478.149,184.494,10216.000,13.887,6280.000,156916.000,1,1005425.066,29954.184,6.809,57.777,0.000,0.000,3,2,0,0,624.682,622.487,NA,NA,NA,NA,NA,705.259,TARGET_GONE:1,WARMUP,Error: target PID 387585 is unavailable for one sample.,443.438,4,119816.737
2026-09-02T10:53:54Z,final-single-changing-warmup-2-integrated,changing,INTEGRATED,WARMUP,2,2,8,1000000,12345,387591,APP_387591_68298861,250.890,7971624.365,193.512,10088.000,17.612,6332.000,156916.000,1,1019828.529,37944.951,9.295,96.315,0.000,0.000,3,3,0,0,1659.578,1656.189,NA,NA,NA,NA,NA,1786.573,TARGET_GONE:1,WARMUP,,423.599,4,151779.805
2026-09-02T10:53:54Z,final-single-changing-warmup-2-baseline,changing,BASELINE,WARMUP,2,2,8,1000000,12345,387597,NA,259.441,7708872.549,190.399,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,,NA,0,NA
2026-09-02T10:53:54Z,final-single-changing-warmup-3-baseline,changing,BASELINE,WARMUP,3,2,8,1000000,12345,387600,NA,128.482,15566378.238,183.535,9960.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,,NA,0,NA
2026-09-02T10:53:55Z,final-single-changing-warmup-3-integrated,changing,INTEGRATED,WARMUP,3,2,8,1000000,12345,387603,APP_387603_68299007,129.109,15490782.297,183.660,9960.000,14.655,6372.000,156916.000,1,1021316.791,33564.083,6.580,242.341,0.000,0.000,3,2,0,0,701.463,697.969,NA,NA,NA,NA,NA,978.974,TARGET_GONE:1,WARMUP,Error: target PID 387603 is unavailable for one sample.,423.050,4,134256.330
2026-09-02T10:53:56Z,final-single-changing-warmup-4-integrated,changing,INTEGRATED,WARMUP,4,2,8,1000000,12345,387609,APP_387609_68299111,240.522,8315244.558,189.915,10088.000,15.602,6264.000,156916.000,1,1021601.786,31804.922,8.974,116.737,0.000,0.000,3,3,0,0,1940.786,1935.813,NA,NA,NA,NA,NA,2105.299,TARGET_GONE:1,WARMUP,,454.041,4,127219.689
2026-09-02T10:53:57Z,final-single-changing-warmup-4-baseline,changing,BASELINE,WARMUP,4,2,8,1000000,12345,387615,NA,220.097,9086896.854,186.998,10024.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,,NA,0,NA
2026-09-02T10:53:57Z,final-single-changing-warmup-5-baseline,changing,BASELINE,WARMUP,5,2,8,1000000,12345,387618,NA,112.327,17805105.534,185.098,10020.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,,NA,0,NA
2026-09-02T10:53:58Z,final-single-changing-warmup-5-integrated,changing,INTEGRATED,WARMUP,5,2,8,1000000,12345,387621,APP_387621_68299251,116.936,17103431.724,180.335,10024.000,14.698,6356.000,156916.000,1,1018837.644,33049.635,5.534,63.656,0.000,0.000,3,2,0,0,631.266,628.399,NA,NA,NA,NA,NA,723.363,TARGET_GONE:1,WARMUP,Error: target PID 387621 is unavailable for one sample.,841.303,4,132198.539
2026-09-02T10:53:58Z,final-single-changing-measured-1-baseline,changing,BASELINE,MEASURED,1,2,8,1000000,12345,387627,NA,245.722,8139284.580,193.188,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:53:59Z,final-single-changing-measured-1-integrated,changing,INTEGRATED,MEASURED,1,2,8,1000000,12345,387630,APP_387630_68299381,124.977,16002953.255,189.669,9960.000,13.885,6292.000,156916.000,1,1004603.296,29699.199,5.787,77.711,0.000,0.000,3,2,0,0,560.884,558.166,NA,NA,NA,NA,NA,666.312,TARGET_GONE:1,MEASURED,Error: target PID 387630 is unavailable for one sample.,440.044,4,118796.795
2026-09-02T10:54:00Z,final-single-changing-measured-2-integrated,changing,INTEGRATED,MEASURED,2,2,8,1000000,12345,387636,APP_387636_68299483,246.264,8121368.756,188.627,10088.000,16.884,6344.000,156916.000,1,1002883.129,34170.091,9.080,109.060,0.000,0.000,3,3,0,0,1678.742,1673.552,NA,NA,NA,NA,NA,1829.051,TARGET_GONE:1,MEASURED,,447.366,4,136680.364
2026-09-02T10:54:00Z,final-single-changing-measured-2-baseline,changing,BASELINE,MEASURED,2,2,8,1000000,12345,387642,NA,241.137,8294033.025,190.255,9960.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:54:00Z,final-single-changing-measured-3-baseline,changing,BASELINE,MEASURED,3,2,8,1000000,12345,387645,NA,130.017,15382595.058,180.930,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:54:02Z,final-single-changing-measured-3-integrated,changing,INTEGRATED,MEASURED,3,2,8,1000000,12345,387648,APP_387648_68299626,126.068,15864412.823,180.045,10088.000,14.731,6392.000,156916.000,1,1015175.198,32014.274,7.466,52.123,0.000,0.000,3,2,0,0,714.984,712.404,NA,NA,NA,NA,NA,804.171,TARGET_GONE:1,MEASURED,Error: target PID 387648 is unavailable for one sample.,823.035,4,128057.096
2026-09-02T10:54:03Z,final-single-changing-measured-4-integrated,changing,INTEGRATED,MEASURED,4,2,8,1000000,12345,387654,APP_387654_68299729,228.690,8745480.116,188.738,9960.000,17.694,6236.000,156916.000,1,1012649.657,36494.088,10.312,97.704,0.000,0.000,3,3,0,0,1723.528,1719.680,NA,NA,NA,NA,NA,1858.543,TARGET_GONE:1,MEASURED,,449.043,4,145976.350
2026-09-02T10:54:03Z,final-single-changing-measured-4-baseline,changing,BASELINE,MEASURED,4,2,8,1000000,12345,387661,NA,243.825,8202613.747,190.113,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:54:03Z,final-single-changing-measured-5-baseline,changing,BASELINE,MEASURED,5,2,8,1000000,12345,387664,NA,132.557,15087842.060,179.978,10088.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,MEASURED,,NA,0,NA
2026-09-02T10:54:04Z,final-single-changing-measured-5-integrated,changing,INTEGRATED,MEASURED,5,2,8,1000000,12345,387667,APP_387667_68299873,121.606,16446603.572,186.530,10280.000,13.869,6260.000,156916.000,1,1008767.018,30506.609,5.176,62.910,0.000,0.000,3,2,0,0,553.087,550.965,NA,NA,NA,NA,NA,640.636,TARGET_GONE:1,MEASURED,Error: target PID 387667 is unavailable for one sample.,436.465,4,122026.438
2026-09-02T10:54:04Z,final-single-local-warmup-1-baseline,local,BASELINE,WARMUP,1,2,8,1000000,12345,387674,NA,42.722,46814243.919,166.581,9960.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT_RUN,WARMUP,,NA,0,NA
2026-09-02T10:54:05Z,final-single-local-warmup-1-integrated,local,INTEGRATED,WARMUP,1,2,8,1000000,12345,387677,APP_387677_68299981,38.782,51570455.735,164.611,9960.000,14.731,5360.000,155976.000,1,1015678.119,32542.987,3.040,93.647,0.000,0.000,2,1,0,0,353.632,351.559,NA,NA,NA,NA,NA,469.515,TARGET_GONE:1,WARMUP,Error: target PID 387677 is unavailable for one sample.,809.582,4,130171.948
