timestamp,run_id,run_type,mode,application_count,worker_count,application_index,app_id,pid,start_time_ticks,workload,threads,memory_mb,iterations,seed,launch_monotonic_ns,launch_skew_us,benchmark_elapsed_ms,benchmark_throughput,benchmark_cpu_percent,benchmark_rss_kb,benchmark_vms_kb,aggregate_throughput,group_makespan_ms,runtime_cpu_percent,runtime_cpu_peak_percent,runtime_rss_kb,runtime_vms_kb,runtime_tree_cpu_percent,runtime_tree_rss_kb,runtime_tree_vms_kb,monitor_submissions,monitor_completions,pipeline_completions,mean_queue_wait_us,median_queue_wait_us,max_queue_wait_us,mean_eligibility_wait_us,max_eligibility_wait_us,mean_worker_execution_us,mean_phase3_us,mean_pipeline_serial_wait_us,max_pipeline_serial_wait_us,mean_phase4_us,mean_phase5_us,mean_phase6_us,mean_completion_latency_us,max_completion_latency_us,max_queue_depth,deferred_jobs,saturation_events,discovery_scan_count,discovery_total_us,discovery_mean_us,runtime_cycle_total_us,evaluation_interval_observed_ms,max_evaluation_interval_observed_ms,eligible_opportunities,status,outcome,notes
2026-09-02T12:58:51Z,primary-a4-w2-measured-6-integrated,MEASURED,INTEGRATED,4,2,0,APP_389119_69048478,389119,69048478,mixed,1,8,17841231,12345,311744580437225,2499.731,1625.301,10977182.968,99.695,9960.000,19212.000,40078212.379,1780.641,17.485,186.937,6676.000,157008.000,17.485,9892.000,312040.000,15,15,1,452.601,92.307,2755.883,11158.665,40336.027,1115.646,1105.002,100.712,100.712,2370.827,2671.909,2428.628,1582.162,3591.051,3.000,0,0,8,266189.798,33273.725,1029882.751,NA,NA,12,MEASURED,INSUFFICIENT,"Error: target PID 389120 is unavailable for one sample.
Error: target PID 389121 is unavailable for one sample.
Error: target PID 389122 is unavailable for one sample."
2026-09-02T12:58:51Z,primary-a4-w2-measured-6-integrated,MEASURED,INTEGRATED,4,2,1,APP_389120_69048478,389120,69048478,mixed,1,8,17841231,12346,311744581508371,2499.731,1700.224,10493458.128,99.401,9956.000,19212.000,40078212.379,1780.641,17.485,186.937,6676.000,157008.000,17.485,9892.000,312040.000,17,16,1,120.349,66.787,791.547,13082.704,40331.147,996.314,992.646,8020.808,8020.808,2026.348,2643.751,2414.379,1130.742,1728.255,3.000,0,0,8,266189.798,33273.725,1029882.751,NA,NA,13,MEASURED,INSUFFICIENT,"Error: target PID 389120 is unavailable for one sample.
Error: target PID 389121 is unavailable for one sample.
Error: target PID 389122 is unavailable for one sample."
2026-09-02T12:58:51Z,primary-a4-w2-measured-6-integrated,MEASURED,INTEGRATED,4,2,2,APP_389121_69048478,389121,69048478,mixed,1,8,17841231,12347,311744582230065,2499.731,1649.849,10813859.264,99.515,9956.000,19212.000,40078212.379,1780.641,17.485,186.937,6676.000,157008.000,17.485,9892.000,312040.000,17,16,1,997.456,1083.556,1422.442,13084.258,40315.788,931.283,927.152,15558.854,15558.854,2099.745,2714.490,2553.651,1942.661,3584.177,3.000,0,0,8,266189.798,33273.725,1029882.751,NA,NA,13,MEASURED,INSUFFICIENT,"Error: target PID 389120 is unavailable for one sample.
Error: target PID 389121 is unavailable for one sample.
Error: target PID 389122 is unavailable for one sample."
2026-09-02T12:58:51Z,primary-a4-w2-measured-6-integrated,MEASURED,INTEGRATED,4,2,3,APP_389122_69048478,389122,69048478,mixed,1,8,17841231,12348,311744582936956,2499.731,1761.056,10130982.355,99.226,9960.000,19212.000,40078212.379,1780.641,17.485,186.937,6676.000,157008.000,17.485,9892.000,312040.000,18,17,1,1207.390,1192.520,1915.197,12540.006,40316.005,800.138,796.419,23365.581,23365.581,2190.703,2868.554,2496.533,2021.752,2949.771,3.000,0,0,8,266189.798,33273.725,1029882.751,NA,NA,14,MEASURED,INSUFFICIENT,"Error: target PID 389120 is unavailable for one sample.
Error: target PID 389121 is unavailable for one sample.
Error: target PID 389122 is unavailable for one sample."
2026-09-02T12:58:53Z,primary-a4-w2-measured-6-baseline,MEASURED,BASELINE,4,2,0,NA,389146,69048695,mixed,1,8,17841231,12345,311746753940066,3461.210,1591.967,11207035.354,99.542,9960.000,19212.000,38040072.161,1876.046,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:58:53Z,primary-a4-w2-measured-6-baseline,MEASURED,BASELINE,4,2,1,NA,389147,69048695,mixed,1,8,17841231,12346,311746755127337,3461.210,1650.493,10809640.477,99.373,10024.000,19212.000,38040072.161,1876.046,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:58:53Z,primary-a4-w2-measured-6-baseline,MEASURED,BASELINE,4,2,2,NA,389148,69048695,mixed,1,8,17841231,12347,311746756222020,3461.210,1854.118,9622488.288,99.475,9956.000,19212.000,38040072.161,1876.046,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:58:53Z,primary-a4-w2-measured-6-baseline,MEASURED,BASELINE,4,2,3,NA,389149,69048695,mixed,1,8,17841231,12348,311746757401276,3461.210,1835.926,9717835.485,99.479,9960.000,19212.000,38040072.161,1876.046,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:58:55Z,primary-a4-w2-measured-7-baseline,MEASURED,BASELINE,4,2,0,NA,389154,69048883,mixed,1,8,17841231,12345,311748633565082,1929.007,1807.162,9872512.367,98.458,9896.000,19212.000,39182909.240,1821.328,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:58:55Z,primary-a4-w2-measured-7-baseline,MEASURED,BASELINE,4,2,1,NA,389155,69048883,mixed,1,8,17841231,12346,311748634229767,1929.007,1758.644,10144879.825,99.115,10024.000,19212.000,39182909.240,1821.328,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:58:55Z,primary-a4-w2-measured-7-baseline,MEASURED,BASELINE,4,2,2,NA,389156,69048883,mixed,1,8,17841231,12347,311748634844777,1929.007,1735.997,10277224.800,99.188,9896.000,19212.000,39182909.240,1821.328,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:58:55Z,primary-a4-w2-measured-7-baseline,MEASURED,BASELINE,4,2,3,NA,389157,69048883,mixed,1,8,17841231,12348,311748635494089,1929.007,1791.627,9958115.189,97.907,9960.000,19212.000,39182909.240,1821.328,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:58:57Z,primary-a4-w2-measured-7-integrated,MEASURED,INTEGRATED,4,2,0,APP_389162_69049065,389162,69049065,mixed,1,8,17841231,12345,311750459574687,1830.596,1701.664,10484581.005,99.218,9960.000,19212.000,40533301.380,1760.649,15.543,187.922,6568.000,157000.000,15.543,7336.000,159856.000,17,16,1,329.028,91.793,2620.219,13341.789,46512.145,1147.832,1145.563,123.810,123.810,2617.065,2684.592,2599.276,1494.148,3654.410,3.000,0,0,8,232578.754,29072.344,1029335.488,NA,NA,14,MEASURED,INSUFFICIENT,"Error: target PID 389162 is unavailable for one sample.
Error: target PID 389163 is unavailable for one sample.
Error: target PID 389164 is unavailable for one sample.
Error: target PID 389165 is unavailable for one sample."
2026-09-02T12:58:57Z,primary-a4-w2-measured-7-integrated,MEASURED,INTEGRATED,4,2,1,APP_389163_69049066,389163,69049066,mixed,1,8,17841231,12346,311750460260525,1830.596,1732.902,10295580.459,99.699,9892.000,19212.000,40533301.380,1760.649,15.543,187.922,6568.000,157000.000,15.543,7336.000,159856.000,17,16,1,300.749,77.524,1683.689,13340.144,46512.689,1053.796,1051.098,8482.258,8482.258,3809.127,3125.876,2482.058,1370.699,3352.766,3.000,0,0,8,232578.754,29072.344,1029335.488,NA,NA,14,MEASURED,INSUFFICIENT,"Error: target PID 389162 is unavailable for one sample.
Error: target PID 389163 is unavailable for one sample.
Error: target PID 389164 is unavailable for one sample.
Error: target PID 389165 is unavailable for one sample."
2026-09-02T12:58:57Z,primary-a4-w2-measured-7-integrated,MEASURED,INTEGRATED,4,2,2,APP_389164_69049066,389164,69049066,mixed,1,8,17841231,12347,311750460784514,1830.596,1749.550,10197611.123,99.664,9960.000,19212.000,40533301.380,1760.649,15.543,187.922,6568.000,157000.000,15.543,7336.000,159856.000,17,16,1,1010.038,1030.678,1749.282,13340.437,46563.861,929.052,926.958,18391.544,18391.544,2090.470,3101.980,2609.907,1953.075,3917.705,3.000,0,0,8,232578.754,29072.344,1029335.488,NA,NA,14,MEASURED,INSUFFICIENT,"Error: target PID 389162 is unavailable for one sample.
Error: target PID 389163 is unavailable for one sample.
Error: target PID 389164 is unavailable for one sample.
Error: target PID 389165 is unavailable for one sample."
2026-09-02T12:58:57Z,primary-a4-w2-measured-7-integrated,MEASURED,INTEGRATED,4,2,3,APP_389165_69049066,389165,69049066,mixed,1,8,17841231,12348,311750461405283,1830.596,1676.081,10644611.804,98.666,9896.000,19212.000,40533301.380,1760.649,15.543,187.922,6568.000,157000.000,15.543,7336.000,159856.000,17,16,1,1445.012,1511.537,2567.238,13340.635,46564.207,783.710,781.620,26642.035,26642.035,4555.018,2802.462,2477.277,2239.090,3278.411,3.000,0,0,8,232578.754,29072.344,1029335.488,NA,NA,14,MEASURED,INSUFFICIENT,"Error: target PID 389162 is unavailable for one sample.
Error: target PID 389163 is unavailable for one sample.
Error: target PID 389164 is unavailable for one sample.
Error: target PID 389165 is unavailable for one sample."
2026-09-02T12:58:59Z,primary-a4-w2-measured-8-integrated,MEASURED,INTEGRATED,4,2,0,APP_389185_69049282,389185,69049282,mixed,1,8,17841231,12345,311752627454531,4163.460,1762.866,10120584.549,100.244,9896.000,19212.000,39962401.626,1785.802,18.546,186.471,6656.000,157000.000,18.546,8112.000,159976.000,17,16,1,100.712,81.972,207.900,16272.892,37105.356,969.302,957.903,136.200,136.200,2430.270,2659.657,2339.693,1086.054,2036.271,2.000,0,0,8,277859.709,34732.464,1023166.535,NA,NA,14,MEASURED,INSUFFICIENT,"Error: target PID 389188 is unavailable for one sample.
Error: target PID 389186 is unavailable for one sample.
Error: target PID 389185 is unavailable for one sample.
Error: target PID 389187 is unavailable for one sample."
2026-09-02T12:58:59Z,primary-a4-w2-measured-8-integrated,MEASURED,INTEGRATED,4,2,1,APP_389186_69049282,389186,69049282,mixed,1,8,17841231,12346,311752628704069,4163.460,1761.072,10130893.228,99.687,9896.000,19212.000,39962401.626,1785.802,18.546,186.471,6656.000,157000.000,18.546,8112.000,159976.000,17,16,1,902.674,92.495,3091.935,16274.944,37097.399,1114.696,1111.772,8049.954,8049.954,2018.714,2613.797,2410.491,2031.937,4663.141,2.000,0,0,8,277859.709,34732.464,1023166.535,NA,NA,14,MEASURED,INSUFFICIENT,"Error: target PID 389188 is unavailable for one sample.
Error: target PID 389186 is unavailable for one sample.
Error: target PID 389185 is unavailable for one sample.
Error: target PID 389187 is unavailable for one sample."
2026-09-02T12:58:59Z,primary-a4-w2-measured-8-integrated,MEASURED,INTEGRATED,4,2,2,APP_389187_69049283,389187,69049283,mixed,1,8,17841231,12347,311752630553045,4163.460,1721.057,10366436.816,99.793,9960.000,19212.000,39962401.626,1785.802,18.546,186.471,6656.000,157000.000,18.546,8112.000,159976.000,17,16,1,1061.140,994.580,1958.603,16278.737,37090.490,1248.807,1243.874,15541.912,15541.912,2092.410,2646.401,2315.997,2334.775,6567.326,2.000,0,0,8,277859.709,34732.464,1023166.535,NA,NA,14,MEASURED,INSUFFICIENT,"Error: target PID 389188 is unavailable for one sample.
Error: target PID 389186 is unavailable for one sample.
Error: target PID 389185 is unavailable for one sample.
Error: target PID 389187 is unavailable for one sample."
2026-09-02T12:58:59Z,primary-a4-w2-measured-8-integrated,MEASURED,INTEGRATED,4,2,3,APP_389188_69049283,389188,69049283,mixed,1,8,17841231,12348,311752631617991,4163.460,1691.968,10544659.674,99.288,9960.000,19212.000,39962401.626,1785.802,18.546,186.471,6656.000,157000.000,18.546,8112.000,159976.000,16,15,1,1676.458,1433.965,4625.766,17086.622,37090.517,923.990,921.608,23036.669,23036.669,2006.567,2598.891,2549.340,2611.518,6745.559,2.000,0,0,8,277859.709,34732.464,1023166.535,NA,NA,13,MEASURED,INSUFFICIENT,"Error: target PID 389188 is unavailable for one sample.
Error: target PID 389186 is unavailable for one sample.
Error: target PID 389185 is unavailable for one sample.
Error: target PID 389187 is unavailable for one sample."
2026-09-02T12:59:01Z,primary-a4-w2-measured-8-baseline,MEASURED,BASELINE,4,2,0,NA,389209,69049494,mixed,1,8,17841231,12345,311754746118168,1682.203,1533.348,11635476.469,99.311,9956.000,19212.000,44719145.427,1595.847,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:01Z,primary-a4-w2-measured-8-baseline,MEASURED,BASELINE,4,2,1,NA,389210,69049494,mixed,1,8,17841231,12346,311754746767483,1682.203,1584.759,11258010.069,99.194,9960.000,19212.000,44719145.427,1595.847,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:01Z,primary-a4-w2-measured-8-baseline,MEASURED,BASELINE,4,2,2,NA,389211,69049494,mixed,1,8,17841231,12347,311754747311675,1682.203,1520.767,11731732.851,99.312,9896.000,19212.000,44719145.427,1595.847,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:01Z,primary-a4-w2-measured-8-baseline,MEASURED,BASELINE,4,2,3,NA,389212,69049494,mixed,1,8,17841231,12348,311754747800371,1682.203,1485.700,12008638.362,98.749,10024.000,19212.000,44719145.427,1595.847,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:05Z,primary-a8-w2-warmup-1-baseline,WARMUP,BASELINE,8,2,0,NA,389218,69049654,mixed,1,8,17841231,12345,311756344792635,3470.362,3623.783,4923371.551,66.035,9960.000,19212.000,37157358.148,3841.227,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:05Z,primary-a8-w2-warmup-1-baseline,WARMUP,BASELINE,8,2,1,NA,389219,69049654,mixed,1,8,17841231,12346,311756345363013,3470.362,3273.126,5450822.367,76.798,10024.000,19212.000,37157358.148,3841.227,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:05Z,primary-a8-w2-warmup-1-baseline,WARMUP,BASELINE,8,2,2,NA,389220,69049654,mixed,1,8,17841231,12347,311756345868182,3470.362,3351.570,5323245.190,75.270,10024.000,19212.000,37157358.148,3841.227,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:05Z,primary-a8-w2-warmup-1-baseline,WARMUP,BASELINE,8,2,3,NA,389221,69049654,mixed,1,8,17841231,12348,311756346300861,3470.362,3248.699,5491807.794,77.650,9960.000,19212.000,37157358.148,3841.227,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:05Z,primary-a8-w2-warmup-1-baseline,WARMUP,BASELINE,8,2,4,NA,389222,69049654,mixed,1,8,17841231,12349,311756346774449,3470.362,3828.329,4660318.431,60.662,10024.000,19212.000,37157358.148,3841.227,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:05Z,primary-a8-w2-warmup-1-baseline,WARMUP,BASELINE,8,2,5,NA,389223,69049654,mixed,1,8,17841231,12350,311756347284460,3470.362,3679.141,4849292.610,65.361,10024.000,19212.000,37157358.148,3841.227,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:05Z,primary-a8-w2-warmup-1-baseline,WARMUP,BASELINE,8,2,6,NA,389224,69049654,mixed,1,8,17841231,12351,311756347769057,3470.362,3355.178,5317521.797,74.731,9960.000,19212.000,37157358.148,3841.227,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:05Z,primary-a8-w2-warmup-1-baseline,WARMUP,BASELINE,8,2,7,NA,389225,69049654,mixed,1,8,17841231,12352,311756348262997,3470.362,3176.643,5616378.271,79.171,10020.000,19212.000,37157358.148,3841.227,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,NA,0,0,0,NA,NA,NA,,NA,,MEASURED,NOT_RUN,
2026-09-02T12:59:08Z,primary-a8-w2-warmup-1-integrated,WARMUP,INTEGRATED,8,2,0,APP_389274_69050039,389274,69050039,mixed,1,8,17841231,12345,311760194443482,6923.704,3041.641,5865658.863,78.793,10024.000,19212.000,45590357.769,3130.703,17.430,167.856,6560.000,157008.000,17.430,11820.000,314016.000,25,25,2,904.549,158.036,4507.281,28688.636,203435.994,1602.253,1599.632,116.086,128.063,5992.106,6717.133,25834.489,2515.164,7266.041,7.000,0,0,12,560740.794,46728.399,1111405.346,1147.479,1147.479,22,MEASURED,INSUFFICIENT,"Error: target PID 389278 is unavailable for one sample.
Error: target PID 389275 is unavailable for one sample.
Error: target PID 389281 is unavailable for one sample."
2026-09-02T12:59:08Z,primary-a8-w2-warmup-1-integrated,WARMUP,INTEGRATED,8,2,1,APP_389275_69050039,389275,69050039,mixed,1,8,17841231,12346,311760194993386,6923.704,2924.435,6100744.459,83.018,9960.000,19212.000,45590357.769,3130.703,17.430,167.856,6560.000,157008.000,17.430,11820.000,314016.000,25,24,2,1626.183,1112.790,5751.225,28795.645,205796.276,927.362,925.222,39213.039,62737.703,3544.908,6290.874,4197.709,2567.066,6797.358,7.000,0,0,12,560740.794,46728.399,1111405.346,1160.385,1160.385,22,MEASURED,INSUFFICIENT,"Error: target PID 389278 is unavailable for one sample.
Error: target PID 389275 is unavailable for one sample.
Error: target PID 389281 is unavailable for one sample."
2026-09-02T12:59:08Z,primary-a8-w2-warmup-1-integrated,WARMUP,INTEGRATED,8,2,2,APP_389276_69050039,389276,69050039,mixed,1,8,17841231,12347,311760195538024,6923.704,2833.180,6297246.856,84.524,9960.000,19212.000,45590357.769,3130.703,17.430,167.856,6560.000,157008.000,17.430,11820.000,314016.000,23,23,2,1988.405,1923.777,5402.738,31370.505,205805.965,1445.242,1443.059,53732.406,83708.202,5921.019,7530.311,6729.746,3443.566,12686.924,7.000,0,0,12,560740.794,46728.399,1111405.346,1165.024,1165.024,20,MEASURED,INSUFFICIENT,"Error: target PID 389278 is unavailable for one sample.
Error: target PID 389275 is unavailable for one sample.
Error: target PID 389281 is unavailable for one sample."
2026-09-02T12:59:08Z,primary-a8-w2-warmup-1-integrated,WARMUP,INTEGRATED,8,2,3,APP_389277_69050039,389277,69050039,mixed,1,8,17841231,12348,311760196026535,6923.704,2597.744,6867969.995,91.411,9896.000,19212.000,45590357.769,3130.703,17.430,167.856,6560.000,157008.000,17.430,11820.000,314016.000,21,21,2,2901.126,2798.968,6125.378,32867.293,205809.363,4306.053,4303.800,74427.604,106727.615,5324.096,4432.530,4801.354,7218.426,14320.403,7.000,0,0,12,560740.794,46728.399,1111405.346,1174.908,1174.908,18,MEASURED,INSUFFICIENT,"Error: target PID 389278 is unavailable for one sample.
Error: target PID 389275 is unavailable for one sample.
Error: target PID 389281 is unavailable for one sample."
2026-09-02T12:59:08Z,primary-a8-w2-warmup-1-integrated,WARMUP,INTEGRATED,8,2,4,APP_389278_69050039,389278,69050039,mixed,1,8,17841231,12349,311760196584440,6923.704,2659.939,6707384.506,90.620,9960.000,19212.000,45590357.769,3130.703,17.430,167.856,6560.000,157008.000,17.430,11820.000,314016.000,22,21,2,3936.929,3515.718,6999.666,32379.420,205810.700,2413.338,2411.089,89485.212,126720.486,3512.933,4994.020,6336.276,6362.735,14018.737,7.000,0,0,12,560740.794,46728.399,1111405.346,1188.206,1188.206,19,MEASURED,INSUFFICIENT,"Error: target PID 389278 is unavailable for one sample.
Error: target PID 389275 is unavailable for one sample.
Error: target PID 389281 is unavailable for one sample."
2026-09-02T12:59:08Z,primary-a8-w2-warmup-1-integrated,WARMUP,INTEGRATED,8,2,5,APP_389280_69050040,389280,69050040,mixed,1,8,17841231,12350,311760200174914,6923.704,3106.269,5743619.935,76.867,9896.000,19212.000,45590357.769,3130.703,17.430,167.856,6560.000,157008.000,17.430,11820.000,314016.000,25,25,2,4512.427,4491.005,7901.267,28798.222,205811.592,1308.539,1305.532,104849.179,148733.908,4567.925,4203.487,5903.859,5832.977,13320.578,7.000,0,0,12,560740.794,46728.399,1111405.346,1199.760,1199.760,22,MEASURED,INSUFFICIENT,"Error: target PID 389278 is unavailable for one sample.
Error: target PID 389275 is unavailable for one sample.
Error: target PID 389281 is unavailable for one sample."
2026-09-02T12:59:08Z,primary-a8-w2-warmup-1-integrated,WARMUP,INTEGRATED,8,2,6,APP_389281_69050040,389281,69050040,mixed,1,8,17841231,12351,311760200771402,6923.704,2975.473,5996098.741,80.881,9892.000,19212.000,45590357.769,3130.703,17.430,167.856,6560.000,157008.000,17.430,11820.000,314016.000,25,24,2,5309.375,5173.967,8708.736,28798.931,205815.049,1568.003,1565.504,120064.438,169727.427,3937.136,5476.279,5287.324,6888.749,15218.066,7.000,0,0,12,560740.794,46728.399,1111405.346,1213.336,1213.336,22,MEASURED,INSUFFICIENT,"Error: target PID 389278 is unavailable for one sample.
Error: target PID 389275 is unavailable for one sample.
Error: target PID 389281 is unavailable for one sample."
2026-09-02T12:59:08Z,primary-a8-w2-warmup-1-integrated,WARMUP,INTEGRATED,8,2,7,APP_389282_69050040,389282,69050040,mixed,1,8,17841231,12352,311760201367186,6923.704,2808.995,6351463.376,84.855,9960.000,19212.000,45590357.769,3130.703,17.430,167.856,6560.000,157008.000,17.430,11820.000,314016.000,23,23,2,7056.026,6122.002,13646.016,31371.696,205815.690,2244.302,2242.094,135270.925,191721.351,4039.598,6395.243,5396.301,9309.890,15277.269,7.000,0,0,12,560740.794,46728.399,1111405.346,1224.646,1224.646,20,MEASURED,INSUFFICIENT,"Error: target PID 389278 is unavailable for one sample.
Error: target PID 389275 is unavailable for one sample.
Error: target PID 389281 is unavailable for one sample."
2026-09-02T12:59:12Z,primary-a8-w2-warmup-2-integrated,WARMUP,INTEGRATED,8,2,0,APP_389377_69050393,389377,69050393,mixed,1,8,17841231,12345,311763734189889,3662.938,3029.752,5888676.088,78.826,10024.000,19212.000,43103059.119,3311.362,16.375,183.198,6560.000,157020.000,16.375,11836.000,314040.000,23,22,2,820.671,186.179,5052.067,61513.235,306221.079,994.870,992.672,124.702,133.422,6468.309,8146.836,6628.895,1824.925,6122.708,7.000,0,0,12,811993.336,67666.111,1139133.721,1191.731,1191.731,18,MEASURED,INSUFFICIENT,"Error: target PID 389381 is unavailable for one sample.
Error: target PID 389377 is unavailable for one sample.
Error: target PID 389380 is unavailable for one sample.
Error: target PID 389384 is unavailable for one sample."
2026-09-02T12:59:12Z,primary-a8-w2-warmup-2-integrated,WARMUP,INTEGRATED,8,2,1,APP_389378_69050393,389378,69050393,mixed,1,8,17841231,12346,311763734714611,3662.938,2970.533,6006071.503,81.325,9960.000,19212.000,43103059.119,3311.362,16.375,183.198,6560.000,157020.000,16.375,11836.000,314040.000,21,21,2,1793.036,1192.140,5985.759,65251.804,309749.855,1114.417,1111.757,22292.043,24567.187,5973.136,11203.414,6093.861,2918.777,6954.188,7.000,0,0,12,811993.336,67666.111,1139133.721,1182.012,1182.012,16,MEASURED,INSUFFICIENT,"Error: target PID 389381 is unavailable for one sample.
Error: target PID 389377 is unavailable for one sample.
Error: target PID 389380 is unavailable for one sample.
Error: target PID 389384 is unavailable for one sample."
2026-09-02T12:59:12Z,primary-a8-w2-warmup-2-integrated,WARMUP,INTEGRATED,8,2,2,APP_389379_69050393,389379,69050393,mixed,1,8,17841231,12347,311763735212221,3662.938,2958.252,6031004.978,82.982,9960.000,19212.000,43103059.119,3311.362,16.375,183.198,6560.000,157020.000,16.375,11836.000,314040.000,21,21,2,2071.734,1954.295,6944.312,65258.149,309754.965,1739.308,1736.702,46087.855,53218.967,6184.781,7196.025,6820.385,3823.352,10609.446,7.000,0,0,12,811993.336,67666.111,1139133.721,1183.445,1183.445,16,MEASURED,INSUFFICIENT,"Error: target PID 389381 is unavailable for one sample.
Error: target PID 389377 is unavailable for one sample.
Error: target PID 389380 is unavailable for one sample.
Error: target PID 389384 is unavailable for one sample."
2026-09-02T12:59:12Z,primary-a8-w2-warmup-2-integrated,WARMUP,INTEGRATED,8,2,3,APP_389380_69050393,389380,69050393,mixed,1,8,17841231,12348,311763735714806,3662.938,3019.676,5908326.979,80.150,9960.000,19212.000,43103059.119,3311.362,16.375,183.198,6560.000,157020.000,16.375,11836.000,314040.000,23,22,2,2578.651,2693.316,7845.981,61722.258,309759.525,2821.488,2819.011,66780.387,73194.598,6003.690,7895.547,6480.058,5412.846,18448.110,7.000,0,0,12,811993.336,67666.111,1139133.721,1183.212,1183.212,18,MEASURED,INSUFFICIENT,"Error: target PID 389381 is unavailable for one sample.
Error: target PID 389377 is unavailable for one sample.
Error: target PID 389380 is unavailable for one sample.
Error: target PID 389384 is unavailable for one sample."
2026-09-02T12:59:12Z,primary-a8-w2-warmup-2-integrated,WARMUP,INTEGRATED,8,2,4,APP_389381_69050393,389381,69050393,mixed,1,8,17841231,12349,311763736236327,3662.938,2975.754,5995533.147,81.997,9960.000,19212.000,43103059.119,3311.362,16.375,183.198,6560.000,157020.000,16.375,11836.000,314040.000,22,21,2,3682.226,3541.975,11480.701,65037.185,309763.017,2344.294,2341.171,87675.034,94205.809,22160.904,8334.327,5655.255,6046.205,12472.696,7.000,0,0,12,811993.336,67666.111,1139133.721,1216.596,1216.596,17,MEASURED,INSUFFICIENT,"Error: target PID 389381 is unavailable for one sample.
Error: target PID 389377 is unavailable for one sample.
Error: target PID 389380 is unavailable for one sample.
Error: target PID 389384 is unavailable for one sample."
